Weapon1,Weapon2,Material1,Material2,Hypothesis,Score,Type1,Type2
803e2e304c,a54ce43a84,Nickel,Nickel,0,0.5215186195948193,125b,125b
a54ce43a84,803e2e304c,Nickel,Nickel,0,0.5213699114436351,125b,125b
803e2e304c,0db08b7f9e,Nickel,Nickel,0,0.46314939394069227,125b,125b
0db08b7f9e,803e2e304c,Nickel,Nickel,0,0.4633197394264571,125b,125b
803e2e304c,9c6504e345,Nickel,Brass,0,0.729795768511715,125b,125b
9c6504e345,803e2e304c,Brass,Nickel,0,0.7293872278777761,125b,125b
803e2e304c,3443ea5ba5,Nickel,Brass,0,0.458395416565906,125b,125b
3443ea5ba5,803e2e304c,Brass,Nickel,0,0.4585798230127088,125b,125b
803e2e304c,1f2544214d,Nickel,Nickel,0,0.46861811839223083,125b,125b
1f2544214d,803e2e304c,Nickel,Nickel,0,0.5643052640832514,125b,125b
803e2e304c,0e45ff7118,Nickel,Brass,0,0.6103339082646846,125b,125b
0e45ff7118,803e2e304c,Brass,Nickel,0,0.610332268341705,125b,125b
803e2e304c,c2081b71be,Nickel,Nickel,0,0.5195131118904964,125b,125b
c2081b71be,803e2e304c,Nickel,Nickel,0,0.5191297220092478,125b,125b
803e2e304c,4e0193ff9e,Nickel,Nickel,0,0.5625907800998143,125b,125b
4e0193ff9e,803e2e304c,Nickel,Nickel,0,0.5623983502395877,125b,125b
803e2e304c,2d95605114,Nickel,Brass,0,0.5140235844164175,125b,fcc2
2d95605114,803e2e304c,Brass,Nickel,0,0.5140235844164173,fcc2,125b
803e2e304c,84106ae247,Nickel,Nickel,0,0.7014995501866359,125b,fcc2
84106ae247,803e2e304c,Nickel,Nickel,0,0.7015079625171179,fcc2,125b
803e2e304c,eb358a4d60,Nickel,Brass,0,0.5089355731862951,125b,fcc2
eb358a4d60,803e2e304c,Brass,Nickel,0,0.5091201193559292,fcc2,125b
803e2e304c,5d25cd3446,Nickel,Nickel,0,0.4238616578184124,125b,fcc2
5d25cd3446,803e2e304c,Nickel,Nickel,0,0.42279053734824906,fcc2,125b
803e2e304c,5b23b59131,Nickel,Brass,0,0.43459059525436755,125b,fcc2
5b23b59131,803e2e304c,Brass,Nickel,0,0.4347473442044245,fcc2,125b
803e2e304c,a672c8a1fa,Nickel,Brass,0,0.3569259461457031,125b,fcc2
a672c8a1fa,803e2e304c,Brass,Nickel,0,0.3562444636492474,fcc2,125b
803e2e304c,247918f662,Nickel,Nickel,0,0.5962066128812521,125b,fcc2
247918f662,803e2e304c,Nickel,Nickel,0,0.5964198832927607,fcc2,125b
5187134316,6e46d2b898,Brass,Brass,0,0.40356529612432945,125b,125b
6e46d2b898,5187134316,Brass,Brass,0,0.4022551895542986,125b,125b
5187134316,db4804f266,Brass,Nickel,0,0.6421429635847117,125b,125b
db4804f266,5187134316,Nickel,Brass,0,0.6421268070105237,125b,125b
5187134316,a54ce43a84,Brass,Nickel,0,0.6520182383077048,125b,125b
a54ce43a84,5187134316,Nickel,Brass,0,0.6520087464626878,125b,125b
5187134316,0db08b7f9e,Brass,Nickel,0,0.5409449839247751,125b,125b
0db08b7f9e,5187134316,Nickel,Brass,0,0.5387363321632823,125b,125b
5187134316,9c6504e345,Brass,Brass,0,0.6773969945486644,125b,125b
9c6504e345,5187134316,Brass,Brass,0,0.6772067733346796,125b,125b
5187134316,3443ea5ba5,Brass,Brass,0,0.5811735284113888,125b,125b
3443ea5ba5,5187134316,Brass,Brass,0,0.5806330415526579,125b,125b
5187134316,1f2544214d,Brass,Nickel,0,0.546479255785488,125b,125b
1f2544214d,5187134316,Nickel,Brass,0,0.5464792557854877,125b,125b
5187134316,0e45ff7118,Brass,Brass,0,0.6535789353863685,125b,125b
0e45ff7118,5187134316,Brass,Brass,0,0.6533634716890985,125b,125b
5187134316,c2081b71be,Brass,Nickel,0,0.4999973440016781,125b,125b
c2081b71be,5187134316,Nickel,Brass,0,0.5003196313033754,125b,125b
5187134316,4e0193ff9e,Brass,Nickel,0,0.5297077022984403,125b,125b
4e0193ff9e,5187134316,Nickel,Brass,0,0.5287316146532434,125b,125b
5187134316,2d95605114,Brass,Brass,0,0.6531106860778375,125b,fcc2
2d95605114,5187134316,Brass,Brass,0,0.653149191675304,fcc2,125b
5187134316,84106ae247,Brass,Nickel,0,0.8237982075854462,125b,fcc2
84106ae247,5187134316,Nickel,Brass,0,0.8237982075854463,fcc2,125b
5187134316,eb358a4d60,Brass,Brass,0,0.4872935108876775,125b,fcc2
eb358a4d60,5187134316,Brass,Brass,0,0.4870574358309283,fcc2,125b
5187134316,5d25cd3446,Brass,Nickel,0,0.6371276816541693,125b,fcc2
5d25cd3446,5187134316,Nickel,Brass,0,0.6361670477727898,fcc2,125b
5187134316,5b23b59131,Brass,Brass,0,0.5504173184134195,125b,fcc2
5b23b59131,5187134316,Brass,Brass,0,0.5506593809350634,fcc2,125b
5187134316,a672c8a1fa,Brass,Brass,0,0.650005886493131,125b,fcc2
a672c8a1fa,5187134316,Brass,Brass,0,0.6509178457423301,fcc2,125b
5187134316,247918f662,Brass,Nickel,0,0.5709293682519961,125b,fcc2
247918f662,5187134316,Nickel,Brass,0,0.5709166460314887,fcc2,125b
6e46d2b898,db4804f266,Brass,Nickel,0,0.5733876515664251,125b,125b
db4804f266,6e46d2b898,Nickel,Brass,0,0.5565346504026594,125b,125b
6e46d2b898,a54ce43a84,Brass,Nickel,0,0.5558000517373093,125b,125b
a54ce43a84,6e46d2b898,Nickel,Brass,0,0.5557577100063028,125b,125b
6e46d2b898,0db08b7f9e,Brass,Nickel,0,0.47979995646310175,125b,125b
0db08b7f9e,6e46d2b898,Nickel,Brass,0,0.48055204588085604,125b,125b
6e46d2b898,9c6504e345,Brass,Brass,0,0.5335611623263885,125b,125b
9c6504e345,6e46d2b898,Brass,Brass,0,0.533611688933534,125b,125b
6e46d2b898,3443ea5ba5,Brass,Brass,0,0.5899773573905792,125b,125b
3443ea5ba5,6e46d2b898,Brass,Brass,0,0.5897607534686885,125b,125b
6e46d2b898,1f2544214d,Brass,Nickel,0,0.5152208761593133,125b,125b
1f2544214d,6e46d2b898,Nickel,Brass,0,0.5153523371167945,125b,125b
6e46d2b898,0e45ff7118,Brass,Brass,0,0.693661355639747,125b,125b
0e45ff7118,6e46d2b898,Brass,Brass,0,0.6932555359133472,125b,125b
6e46d2b898,c2081b71be,Brass,Nickel,0,0.6149112208933692,125b,125b
c2081b71be,6e46d2b898,Nickel,Brass,0,0.6148022275314468,125b,125b
6e46d2b898,4e0193ff9e,Brass,Nickel,0,0.5353588910426594,125b,125b
4e0193ff9e,6e46d2b898,Nickel,Brass,0,0.5350135269402286,125b,125b
6e46d2b898,2d95605114,Brass,Brass,0,0.5138685699384271,125b,fcc2
2d95605114,6e46d2b898,Brass,Brass,0,0.5134983250615271,fcc2,125b
6e46d2b898,84106ae247,Brass,Nickel,0,0.540784317664317,125b,fcc2
84106ae247,6e46d2b898,Nickel,Brass,0,0.5446460195369611,fcc2,125b
6e46d2b898,eb358a4d60,Brass,Brass,0,0.5277282066732046,125b,fcc2
eb358a4d60,6e46d2b898,Brass,Brass,0,0.5280848048898992,fcc2,125b
6e46d2b898,5d25cd3446,Brass,Nickel,0,0.5777197488024578,125b,fcc2
5d25cd3446,6e46d2b898,Nickel,Brass,0,0.5777072684861896,fcc2,125b
6e46d2b898,5b23b59131,Brass,Brass,0,0.4618460380426963,125b,fcc2
5b23b59131,6e46d2b898,Brass,Brass,0,0.39790518144055403,fcc2,125b
6e46d2b898,a672c8a1fa,Brass,Brass,0,0.43785446656640864,125b,fcc2
a672c8a1fa,6e46d2b898,Brass,Brass,0,0.43756864407132723,fcc2,125b
6e46d2b898,247918f662,Brass,Nickel,0,0.5698481670586424,125b,fcc2
247918f662,6e46d2b898,Nickel,Brass,0,0.5697922732409805,fcc2,125b
db4804f266,a54ce43a84,Nickel,Nickel,0,0.6679194088786387,125b,125b
a54ce43a84,db4804f266,Nickel,Nickel,0,0.668011939487582,125b,125b
db4804f266,0db08b7f9e,Nickel,Nickel,0,0.5444410324621758,125b,125b
0db08b7f9e,db4804f266,Nickel,Nickel,0,0.544781438470535,125b,125b
db4804f266,9c6504e345,Nickel,Brass,0,0.5091744048219379,125b,125b
9c6504e345,db4804f266,Brass,Nickel,0,0.5101501348970608,125b,125b
db4804f266,3443ea5ba5,Nickel,Brass,0,0.6037956062343738,125b,125b
3443ea5ba5,db4804f266,Brass,Nickel,0,0.6040050140422741,125b,125b
db4804f266,1f2544214d,Nickel,Nickel,0,0.7476334564830962,125b,125b
1f2544214d,db4804f266,Nickel,Nickel,0,0.747512627655021,125b,125b
db4804f266,0e45ff7118,Nickel,Brass,0,0.5119569517532291,125b,125b
0e45ff7118,db4804f266,Brass,Nickel,0,0.512791812064467,125b,125b
db4804f266,c2081b71be,Nickel,Nickel,0,0.5464779244781123,125b,125b
c2081b71be,db4804f266,Nickel,Nickel,0,0.5466281668130374,125b,125b
db4804f266,4e0193ff9e,Nickel,Nickel,0,0.5640241802804872,125b,125b
4e0193ff9e,db4804f266,Nickel,Nickel,0,0.5655836425171828,125b,125b
db4804f266,2d95605114,Nickel,Brass,0,0.6607217957162355,125b,fcc2
2d95605114,db4804f266,Brass,Nickel,0,0.660721990959371,fcc2,125b
db4804f266,84106ae247,Nickel,Nickel,0,0.6100788134220171,125b,fcc2
84106ae247,db4804f266,Nickel,Nickel,0,0.6097891356682592,fcc2,125b
db4804f266,eb358a4d60,Nickel,Brass,0,0.4830869154595426,125b,fcc2
eb358a4d60,db4804f266,Brass,Nickel,0,0.4830993183026725,fcc2,125b
db4804f266,5d25cd3446,Nickel,Nickel,0,0.5628995157433907,125b,fcc2
5d25cd3446,db4804f266,Nickel,Nickel,0,0.5632883613401196,fcc2,125b
db4804f266,5b23b59131,Nickel,Brass,0,0.6923641835751094,125b,fcc2
5b23b59131,db4804f266,Brass,Nickel,0,0.6903511399921844,fcc2,125b
db4804f266,a672c8a1fa,Nickel,Brass,0,0.7750961222941333,125b,fcc2
a672c8a1fa,db4804f266,Brass,Nickel,0,0.775570591788904,fcc2,125b
db4804f266,247918f662,Nickel,Nickel,0,0.7231202755376278,125b,fcc2
247918f662,db4804f266,Nickel,Nickel,0,0.7231202755376276,fcc2,125b
a54ce43a84,0db08b7f9e,Nickel,Nickel,0,0.5872535250382527,125b,125b
0db08b7f9e,a54ce43a84,Nickel,Nickel,0,0.5872790528858803,125b,125b
a54ce43a84,9c6504e345,Nickel,Brass,0,0.6206161751020889,125b,125b
9c6504e345,a54ce43a84,Brass,Nickel,0,0.6193980082048747,125b,125b
a54ce43a84,3443ea5ba5,Nickel,Brass,0,0.5781164791894542,125b,125b
3443ea5ba5,a54ce43a84,Brass,Nickel,0,0.5778113093538371,125b,125b
a54ce43a84,1f2544214d,Nickel,Nickel,0,0.577888752240422,125b,125b
1f2544214d,a54ce43a84,Nickel,Nickel,0,0.5778529598301204,125b,125b
a54ce43a84,0e45ff7118,Nickel,Brass,0,0.7305498086492304,125b,125b
0e45ff7118,a54ce43a84,Brass,Nickel,0,0.7312220966067771,125b,125b
a54ce43a84,c2081b71be,Nickel,Nickel,0,0.56294360384174,125b,125b
c2081b71be,a54ce43a84,Nickel,Nickel,0,0.5626155352672155,125b,125b
a54ce43a84,4e0193ff9e,Nickel,Nickel,0,0.4784830728327153,125b,125b
4e0193ff9e,a54ce43a84,Nickel,Nickel,0,0.47851150627805855,125b,125b
a54ce43a84,2d95605114,Nickel,Brass,0,0.61886054059851,125b,fcc2
2d95605114,a54ce43a84,Brass,Nickel,0,0.6193021732282359,fcc2,125b
a54ce43a84,84106ae247,Nickel,Nickel,0,0.6797334772924936,125b,fcc2
84106ae247,a54ce43a84,Nickel,Nickel,0,0.6806490884292042,fcc2,125b
a54ce43a84,eb358a4d60,Nickel,Brass,0,0.5404187190085268,125b,fcc2
eb358a4d60,a54ce43a84,Brass,Nickel,0,0.5404394566508682,fcc2,125b
a54ce43a84,5d25cd3446,Nickel,Nickel,0,0.6688224954947104,125b,fcc2
5d25cd3446,a54ce43a84,Nickel,Nickel,0,0.667861435083704,fcc2,125b
a54ce43a84,5b23b59131,Nickel,Brass,0,0.6143008352652662,125b,fcc2
5b23b59131,a54ce43a84,Brass,Nickel,0,0.6112361933007124,fcc2,125b
a54ce43a84,a672c8a1fa,Nickel,Brass,0,0.6789970652588155,125b,fcc2
a672c8a1fa,a54ce43a84,Brass,Nickel,0,0.6790865092217901,fcc2,125b
a54ce43a84,247918f662,Nickel,Nickel,0,0.6570353821695576,125b,fcc2
247918f662,a54ce43a84,Nickel,Nickel,0,0.6568572634878282,fcc2,125b
0db08b7f9e,9c6504e345,Nickel,Brass,0,0.4724388783053155,125b,125b
9c6504e345,0db08b7f9e,Brass,Nickel,0,0.47256295623572947,125b,125b
0db08b7f9e,3443ea5ba5,Nickel,Brass,0,0.5050672240914706,125b,125b
3443ea5ba5,0db08b7f9e,Brass,Nickel,0,0.5051652434904809,125b,125b
0db08b7f9e,1f2544214d,Nickel,Nickel,0,0.6153954612510205,125b,125b
1f2544214d,0db08b7f9e,Nickel,Nickel,0,0.5508500926915768,125b,125b
0db08b7f9e,0e45ff7118,Nickel,Brass,0,0.5107483378127848,125b,125b
0e45ff7118,0db08b7f9e,Brass,Nickel,0,0.5107909151241661,125b,125b
0db08b7f9e,c2081b71be,Nickel,Nickel,0,0.5634681281268867,125b,125b
c2081b71be,0db08b7f9e,Nickel,Nickel,0,0.5639406034302277,125b,125b
0db08b7f9e,4e0193ff9e,Nickel,Nickel,0,0.5804044098914275,125b,125b
4e0193ff9e,0db08b7f9e,Nickel,Nickel,0,0.580422931341293,125b,125b
0db08b7f9e,2d95605114,Nickel,Brass,0,0.4202252959228709,125b,fcc2
2d95605114,0db08b7f9e,Brass,Nickel,0,0.4206934443917895,fcc2,125b
0db08b7f9e,84106ae247,Nickel,Nickel,0,0.4995980656809574,125b,fcc2
84106ae247,0db08b7f9e,Nickel,Nickel,0,0.4995318491124805,fcc2,125b
0db08b7f9e,eb358a4d60,Nickel,Brass,0,0.528428837488844,125b,fcc2
eb358a4d60,0db08b7f9e,Brass,Nickel,0,0.5282163767769568,fcc2,125b
0db08b7f9e,5d25cd3446,Nickel,Nickel,0,0.5332162913897496,125b,fcc2
5d25cd3446,0db08b7f9e,Nickel,Nickel,0,0.5326010944032111,fcc2,125b
0db08b7f9e,5b23b59131,Nickel,Brass,0,0.41916531650898897,125b,fcc2
5b23b59131,0db08b7f9e,Brass,Nickel,0,0.41921346182860497,fcc2,125b
0db08b7f9e,a672c8a1fa,Nickel,Brass,0,0.4935871945206021,125b,fcc2
a672c8a1fa,0db08b7f9e,Brass,Nickel,0,0.493587194520602,fcc2,125b
0db08b7f9e,247918f662,Nickel,Nickel,0,0.477051105042416,125b,fcc2
247918f662,0db08b7f9e,Nickel,Nickel,0,0.4947658526692349,fcc2,125b
9c6504e345,3443ea5ba5,Brass,Brass,0,0.5773204919664944,125b,125b
3443ea5ba5,9c6504e345,Brass,Brass,0,0.5771127469434141,125b,125b
9c6504e345,1f2544214d,Brass,Nickel,0,0.6597954454278019,125b,125b
1f2544214d,9c6504e345,Nickel,Brass,0,0.6596628237887117,125b,125b
9c6504e345,0e45ff7118,Brass,Brass,0,0.6908370044350413,125b,125b
0e45ff7118,9c6504e345,Brass,Brass,0,0.6907263889050448,125b,125b
9c6504e345,c2081b71be,Brass,Nickel,0,0.5045438493055184,125b,125b
c2081b71be,9c6504e345,Nickel,Brass,0,0.5040256326797508,125b,125b
9c6504e345,4e0193ff9e,Brass,Nickel,0,0.5708852509706005,125b,125b
4e0193ff9e,9c6504e345,Nickel,Brass,0,0.5706856680449897,125b,125b
9c6504e345,2d95605114,Brass,Brass,0,0.6805427869704885,125b,fcc2
2d95605114,9c6504e345,Brass,Brass,0,0.6794214723119884,fcc2,125b
9c6504e345,84106ae247,Brass,Nickel,0,0.7019598008904738,125b,fcc2
84106ae247,9c6504e345,Nickel,Brass,0,0.7014731196453633,fcc2,125b
9c6504e345,eb358a4d60,Brass,Brass,0,0.48255515011396743,125b,fcc2
eb358a4d60,9c6504e345,Brass,Brass,0,0.4819418762373915,fcc2,125b
9c6504e345,5d25cd3446,Brass,Nickel,0,0.6294957795768866,125b,fcc2
5d25cd3446,9c6504e345,Nickel,Brass,0,0.6294588887982073,fcc2,125b
9c6504e345,5b23b59131,Brass,Brass,0,0.4493704974249268,125b,fcc2
5b23b59131,9c6504e345,Brass,Brass,0,0.4495188968072529,fcc2,125b
9c6504e345,a672c8a1fa,Brass,Brass,0,0.4683625129589838,125b,fcc2
a672c8a1fa,9c6504e345,Brass,Brass,0,0.4680390522426462,fcc2,125b
9c6504e345,247918f662,Brass,Nickel,0,0.6658127278560283,125b,fcc2
247918f662,9c6504e345,Nickel,Brass,0,0.6649269115168792,fcc2,125b
3443ea5ba5,1f2544214d,Brass,Nickel,0,0.6319019126826784,125b,125b
1f2544214d,3443ea5ba5,Nickel,Brass,0,0.6322268674273007,125b,125b
3443ea5ba5,0e45ff7118,Brass,Brass,0,0.5113546153698232,125b,125b
0e45ff7118,3443ea5ba5,Brass,Brass,0,0.5115100413316476,125b,125b
3443ea5ba5,c2081b71be,Brass,Nickel,0,0.5235973170399753,125b,125b
c2081b71be,3443ea5ba5,Nickel,Brass,0,0.5233581432152987,125b,125b
3443ea5ba5,4e0193ff9e,Brass,Nickel,0,0.4889487660861532,125b,125b
4e0193ff9e,3443ea5ba5,Nickel,Brass,0,0.44268126742456515,125b,125b
3443ea5ba5,2d95605114,Brass,Brass,0,0.592935845013027,125b,fcc2
2d95605114,3443ea5ba5,Brass,Brass,0,0.592864558055929,fcc2,125b
3443ea5ba5,84106ae247,Brass,Nickel,0,0.6623112675689389,125b,fcc2
84106ae247,3443ea5ba5,Nickel,Brass,0,0.5036567905263714,fcc2,125b
3443ea5ba5,eb358a4d60,Brass,Brass,0,0.6543373222237219,125b,fcc2
eb358a4d60,3443ea5ba5,Brass,Brass,0,0.6540851506557923,fcc2,125b
3443ea5ba5,5d25cd3446,Brass,Nickel,0,0.6122928098444574,125b,fcc2
5d25cd3446,3443ea5ba5,Nickel,Brass,0,0.612229927334255,fcc2,125b
3443ea5ba5,5b23b59131,Brass,Brass,0,0.47386070256058427,125b,fcc2
5b23b59131,3443ea5ba5,Brass,Brass,0,0.4740314856118026,fcc2,125b
3443ea5ba5,a672c8a1fa,Brass,Brass,0,0.5595237082580807,125b,fcc2
a672c8a1fa,3443ea5ba5,Brass,Brass,0,0.5594388163638258,fcc2,125b
3443ea5ba5,247918f662,Brass,Nickel,0,0.45247482523540167,125b,fcc2
247918f662,3443ea5ba5,Nickel,Brass,0,0.4518808170309901,fcc2,125b
1f2544214d,0e45ff7118,Nickel,Brass,0,0.49539398107449845,125b,125b
0e45ff7118,1f2544214d,Brass,Nickel,0,0.4957624213657776,125b,125b
1f2544214d,c2081b71be,Nickel,Nickel,0,0.48211800148481104,125b,125b
c2081b71be,1f2544214d,Nickel,Nickel,0,0.48135686495774577,125b,125b
1f2544214d,4e0193ff9e,Nickel,Nickel,0,0.5058744669150924,125b,125b
4e0193ff9e,1f2544214d,Nickel,Nickel,0,0.5040486932357168,125b,125b
1f2544214d,2d95605114,Nickel,Brass,0,0.5231358258539738,125b,fcc2
2d95605114,1f2544214d,Brass,Nickel,0,0.5238159329327886,fcc2,125b
1f2544214d,84106ae247,Nickel,Nickel,0,0.5995129857616458,125b,fcc2
84106ae247,1f2544214d,Nickel,Nickel,0,0.5994525530708905,fcc2,125b
1f2544214d,eb358a4d60,Nickel,Brass,0,0.48940915137215923,125b,fcc2
eb358a4d60,1f2544214d,Brass,Nickel,0,0.48898817241918946,fcc2,125b
1f2544214d,5d25cd3446,Nickel,Nickel,0,0.5198176275692964,125b,fcc2
5d25cd3446,1f2544214d,Nickel,Nickel,0,0.5196739011800104,fcc2,125b
1f2544214d,5b23b59131,Nickel,Brass,0,0.47798982949196783,125b,fcc2
5b23b59131,1f2544214d,Brass,Nickel,0,0.4782097150890622,fcc2,125b
1f2544214d,a672c8a1fa,Nickel,Brass,0,0.4879116663603039,125b,fcc2
a672c8a1fa,1f2544214d,Brass,Nickel,0,0.486747067510182,fcc2,125b
1f2544214d,247918f662,Nickel,Nickel,0,0.5183270857139282,125b,fcc2
247918f662,1f2544214d,Nickel,Nickel,0,0.5180217894494801,fcc2,125b
0e45ff7118,c2081b71be,Brass,Nickel,0,0.7870798768277838,125b,125b
c2081b71be,0e45ff7118,Nickel,Brass,0,0.7869149282774545,125b,125b
0e45ff7118,4e0193ff9e,Brass,Nickel,0,0.5720950685015644,125b,125b
4e0193ff9e,0e45ff7118,Nickel,Brass,0,0.5718982930718481,125b,125b
0e45ff7118,2d95605114,Brass,Brass,0,0.48952431185357487,125b,fcc2
2d95605114,0e45ff7118,Brass,Brass,0,0.48935697092774133,fcc2,125b
0e45ff7118,84106ae247,Brass,Nickel,0,0.6524076414361517,125b,fcc2
84106ae247,0e45ff7118,Nickel,Brass,0,0.6518207207577877,fcc2,125b
0e45ff7118,eb358a4d60,Brass,Brass,0,0.6394862667511114,125b,fcc2
eb358a4d60,0e45ff7118,Brass,Brass,0,0.6394862667511115,fcc2,125b
0e45ff7118,5d25cd3446,Brass,Nickel,0,0.5216895510043206,125b,fcc2
5d25cd3446,0e45ff7118,Nickel,Brass,0,0.5221397716789897,fcc2,125b
0e45ff7118,5b23b59131,Brass,Brass,0,0.5893802885594757,125b,fcc2
5b23b59131,0e45ff7118,Brass,Brass,0,0.5976864161135972,fcc2,125b
0e45ff7118,a672c8a1fa,Brass,Brass,0,0.6030723589971532,125b,fcc2
a672c8a1fa,0e45ff7118,Brass,Brass,0,0.6031736788080323,fcc2,125b
0e45ff7118,247918f662,Brass,Nickel,0,0.5873663705660616,125b,fcc2
247918f662,0e45ff7118,Nickel,Brass,0,0.5880403938600653,fcc2,125b
c2081b71be,4e0193ff9e,Nickel,Nickel,0,0.49648633457724395,125b,125b
4e0193ff9e,c2081b71be,Nickel,Nickel,0,0.49726771932001423,125b,125b
c2081b71be,2d95605114,Nickel,Brass,0,0.6902916956015847,125b,fcc2
2d95605114,c2081b71be,Brass,Nickel,0,0.6908824372477548,fcc2,125b
c2081b71be,84106ae247,Nickel,Nickel,0,0.5098489055604113,125b,fcc2
84106ae247,c2081b71be,Nickel,Nickel,0,0.5120385348815847,fcc2,125b
c2081b71be,eb358a4d60,Nickel,Brass,0,0.6378599970722739,125b,fcc2
eb358a4d60,c2081b71be,Brass,Nickel,0,0.6377538410002112,fcc2,125b
c2081b71be,5d25cd3446,Nickel,Nickel,0,0.5137063701171939,125b,fcc2
5d25cd3446,c2081b71be,Nickel,Nickel,0,0.5133550267196608,fcc2,125b
c2081b71be,5b23b59131,Nickel,Brass,0,0.5472162899720822,125b,fcc2
5b23b59131,c2081b71be,Brass,Nickel,0,0.5474029163941594,fcc2,125b
c2081b71be,a672c8a1fa,Nickel,Brass,0,0.5431140628090273,125b,fcc2
a672c8a1fa,c2081b71be,Brass,Nickel,0,0.5746008971394538,fcc2,125b
c2081b71be,247918f662,Nickel,Nickel,0,0.4984040672415108,125b,fcc2
247918f662,c2081b71be,Nickel,Nickel,0,0.49853480863550936,fcc2,125b
4e0193ff9e,2d95605114,Nickel,Brass,0,0.4722623740552511,125b,fcc2
2d95605114,4e0193ff9e,Brass,Nickel,0,0.47206302050532395,fcc2,125b
4e0193ff9e,84106ae247,Nickel,Nickel,0,0.7173986487368346,125b,fcc2
84106ae247,4e0193ff9e,Nickel,Nickel,0,0.71747796514658,fcc2,125b
4e0193ff9e,eb358a4d60,Nickel,Brass,0,0.5800115613164211,125b,fcc2
eb358a4d60,4e0193ff9e,Brass,Nickel,0,0.5800691530521609,fcc2,125b
4e0193ff9e,5d25cd3446,Nickel,Nickel,0,0.4997738763798024,125b,fcc2
5d25cd3446,4e0193ff9e,Nickel,Nickel,0,0.49973170716165516,fcc2,125b
4e0193ff9e,5b23b59131,Nickel,Brass,0,0.5434900480691344,125b,fcc2
5b23b59131,4e0193ff9e,Brass,Nickel,0,0.5428891657144699,fcc2,125b
4e0193ff9e,a672c8a1fa,Nickel,Brass,0,0.5220740904207588,125b,fcc2
a672c8a1fa,4e0193ff9e,Brass,Nickel,0,0.5220740904207587,fcc2,125b
4e0193ff9e,247918f662,Nickel,Nickel,0,0.5728633125090088,125b,fcc2
247918f662,4e0193ff9e,Nickel,Nickel,0,0.5728633125090088,fcc2,125b
2d95605114,84106ae247,Brass,Nickel,0,0.5902248926140162,fcc2,fcc2
84106ae247,2d95605114,Nickel,Brass,0,0.5902248926140161,fcc2,fcc2
2d95605114,eb358a4d60,Brass,Brass,0,0.5800037910982334,fcc2,fcc2
eb358a4d60,2d95605114,Brass,Brass,0,0.5792781955530715,fcc2,fcc2
2d95605114,5d25cd3446,Brass,Nickel,0,0.5947087222343302,fcc2,fcc2
5d25cd3446,2d95605114,Nickel,Brass,0,0.5946499231049469,fcc2,fcc2
2d95605114,5b23b59131,Brass,Brass,0,0.744209849570367,fcc2,fcc2
5b23b59131,2d95605114,Brass,Brass,0,0.7452436663766216,fcc2,fcc2
2d95605114,a672c8a1fa,Brass,Brass,0,0.5152581077878792,fcc2,fcc2
a672c8a1fa,2d95605114,Brass,Brass,0,0.5152581077878792,fcc2,fcc2
2d95605114,247918f662,Brass,Nickel,0,0.5012730674043069,fcc2,fcc2
247918f662,2d95605114,Nickel,Brass,0,0.5013423235869019,fcc2,fcc2
84106ae247,eb358a4d60,Nickel,Brass,0,0.5342227145897905,fcc2,fcc2
eb358a4d60,84106ae247,Brass,Nickel,0,0.5336590042011107,fcc2,fcc2
84106ae247,5d25cd3446,Nickel,Nickel,0,0.5665929960330464,fcc2,fcc2
5d25cd3446,84106ae247,Nickel,Nickel,0,0.5643251338523603,fcc2,fcc2
84106ae247,5b23b59131,Nickel,Brass,0,0.42081699904358955,fcc2,fcc2
5b23b59131,84106ae247,Brass,Nickel,0,0.42081699904358966,fcc2,fcc2
84106ae247,a672c8a1fa,Nickel,Brass,0,0.6181742894067196,fcc2,fcc2
a672c8a1fa,84106ae247,Brass,Nickel,0,0.6180788326670135,fcc2,fcc2
84106ae247,247918f662,Nickel,Nickel,0,0.5350289048085654,fcc2,fcc2
247918f662,84106ae247,Nickel,Nickel,0,0.5357120406688349,fcc2,fcc2
eb358a4d60,5d25cd3446,Brass,Nickel,0,0.5384587195753627,fcc2,fcc2
5d25cd3446,eb358a4d60,Nickel,Brass,0,0.5383521607557676,fcc2,fcc2
eb358a4d60,5b23b59131,Brass,Brass,0,0.5505781038686266,fcc2,fcc2
5b23b59131,eb358a4d60,Brass,Brass,0,0.5505781038686265,fcc2,fcc2
eb358a4d60,a672c8a1fa,Brass,Brass,0,0.5414023611969248,fcc2,fcc2
a672c8a1fa,eb358a4d60,Brass,Brass,0,0.5415217642116263,fcc2,fcc2
eb358a4d60,247918f662,Brass,Nickel,0,0.3686557775858104,fcc2,fcc2
247918f662,eb358a4d60,Nickel,Brass,0,0.368870183428316,fcc2,fcc2
5d25cd3446,5b23b59131,Nickel,Brass,0,0.4885240864494706,fcc2,fcc2
5b23b59131,5d25cd3446,Brass,Nickel,0,0.4885157203996913,fcc2,fcc2
5d25cd3446,a672c8a1fa,Nickel,Brass,0,0.5991531455568232,fcc2,fcc2
a672c8a1fa,5d25cd3446,Brass,Nickel,0,0.5990477012284172,fcc2,fcc2
5d25cd3446,247918f662,Nickel,Nickel,0,0.7253134201332567,fcc2,fcc2
247918f662,5d25cd3446,Nickel,Nickel,0,0.7252196525284589,fcc2,fcc2
5b23b59131,a672c8a1fa,Brass,Brass,0,0.5264260039688822,fcc2,fcc2
