Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Score
eb35,eb35,eb358a4d60,eb358a4d60,Brass,Brass,1,0.5830435926287371
5d25,5d25,5d25cd3446,5d25cd3446,Nickel,Nickel,1,0.8776211717899758
5d25,5d25,5d25cd3446,5d25cd3446,Nickel,Nickel,1,0.8777493442572378
5b23,5b23,5b23b59131,5b23b59131,Brass,Brass,1,0.6408717338046676
5b23,5b23,5b23b59131,5b23b59131,Brass,Brass,1,0.6411516713092514
a672,a672,a672c8a1fa,a672c8a1fa,Nickel,Brass,1,0.4825732485048631
a672,a672,a672c8a1fa,a672c8a1fa,Brass,Nickel,1,0.48285418909063943
2479,2479,247918f662,247918f662,Brass,Nickel,1,0.8390981187088778
2479,2479,247918f662,247918f662,Nickel,Brass,1,0.8389819520130957
ae9b,cc6c,ae9b0acf0b,cc6c455419,Nickel,Brass,0,0.5578312522829466
cc6c,ae9b,cc6c455419,ae9b0acf0b,Brass,Nickel,0,0.5573156045807283
ae9b,7204,ae9b0acf0b,7204a1feeb,Nickel,Brass,0,0.5192001620939426
7204,ae9b,7204a1feeb,ae9b0acf0b,Brass,Nickel,0,0.5193564313748775
ae9b,867e,ae9b0acf0b,867e742682,Nickel,Nickel,0,0.5826977750085506
867e,ae9b,867e742682,ae9b0acf0b,Nickel,Nickel,0,0.5820528013851503
ae9b,ff11,ae9b0acf0b,ff11e3e39e,Nickel,Nickel,0,0.540482038456699
ff11,ae9b,ff11e3e39e,ae9b0acf0b,Nickel,Nickel,0,0.5409114140927924
ae9b,1be7,ae9b0acf0b,1be78463d7,Nickel,Brass,0,0.5855836807791999
1be7,ae9b,1be78463d7,ae9b0acf0b,Brass,Nickel,0,0.5864145605615327
ae9b,744a,ae9b0acf0b,744a7e7690,Nickel,Nickel,0,0.603522898791029
744a,ae9b,744a7e7690,ae9b0acf0b,Nickel,Nickel,0,0.6034444798542066
ae9b,1ed3,ae9b0acf0b,1ed3442cfa,Nickel,Nickel,0,0.5108264203658001
1ed3,ae9b,1ed3442cfa,ae9b0acf0b,Nickel,Nickel,0,0.5114293022605411
ae9b,93f6,ae9b0acf0b,93f6afc25d,Nickel,Nickel,0,0.5638552380157896
93f6,ae9b,93f6afc25d,ae9b0acf0b,Nickel,Nickel,0,0.5643975840522041
ae9b,2753,ae9b0acf0b,275310424a,Nickel,Brass,0,0.5471058145761961
2753,ae9b,275310424a,ae9b0acf0b,Brass,Nickel,0,0.547352665783089
ae9b,27c4,ae9b0acf0b,27c44d34a4,Nickel,Brass,0,0.5137786423245844
27c4,ae9b,27c44d34a4,ae9b0acf0b,Brass,Nickel,0,0.514114742283519
ae9b,41f1,ae9b0acf0b,41f1030655,Nickel,Nickel,0,0.49865357273826366
41f1,ae9b,41f1030655,ae9b0acf0b,Nickel,Nickel,0,0.49865357273826333
ae9b,d00b,ae9b0acf0b,d00bf582d1,Nickel,Brass,0,0.4509240582511374
d00b,ae9b,d00bf582d1,ae9b0acf0b,Brass,Nickel,0,0.4510090270485759
ae9b,9f5c,ae9b0acf0b,9f5cee2a11,Nickel,Nickel,0,0.5809066749869416
9f5c,ae9b,9f5cee2a11,ae9b0acf0b,Nickel,Nickel,0,0.582311380112877
ae9b,b4f6,ae9b0acf0b,b4f6763191,Nickel,Nickel,0,0.7344239374811382
b4f6,ae9b,b4f6763191,ae9b0acf0b,Nickel,Nickel,0,0.6990662563976694
ae9b,3c68,ae9b0acf0b,3c6819beb9,Nickel,Brass,0,0.616108110121635
3c68,ae9b,3c6819beb9,ae9b0acf0b,Brass,Nickel,0,0.6163263369340836
ae9b,88c2,ae9b0acf0b,88c293654f,Nickel,Nickel,0,0.6501288849505292
88c2,ae9b,88c293654f,ae9b0acf0b,Nickel,Nickel,0,0.6500453911067623
ae9b,d507,ae9b0acf0b,d5070cee0f,Nickel,Nickel,0,0.6982648783670311
d507,ae9b,d5070cee0f,ae9b0acf0b,Nickel,Nickel,0,0.745090193634619
ae9b,27c0,ae9b0acf0b,27c03bf211,Nickel,Nickel,0,0.5045247931338005
27c0,ae9b,27c03bf211,ae9b0acf0b,Nickel,Nickel,0,0.5044796477537296
ae9b,a80b,ae9b0acf0b,a80b46b6d1,Nickel,Brass,0,0.48866383232160804
a80b,ae9b,a80b46b6d1,ae9b0acf0b,Brass,Nickel,0,0.48905154154187336
ae9b,8197,ae9b0acf0b,8197f401c9,Nickel,Nickel,0,0.5328011177695209
8197,ae9b,8197f401c9,ae9b0acf0b,Nickel,Nickel,0,0.5328011177695208
ae9b,bf77,ae9b0acf0b,bf77a5ca9b,Nickel,Brass,0,0.6370282666287395
bf77,ae9b,bf77a5ca9b,ae9b0acf0b,Brass,Nickel,0,0.6375041558989674
ae9b,a3b1,ae9b0acf0b,a3b1085bea,Nickel,Brass,0,0.7089184586884452
a3b1,ae9b,a3b1085bea,ae9b0acf0b,Brass,Nickel,0,0.7093467839223452
ae9b,803e,ae9b0acf0b,803e2e304c,Nickel,Nickel,0,0.5342052683764081
803e,ae9b,803e2e304c,ae9b0acf0b,Nickel,Nickel,0,0.5344710344506275
ae9b,5187,ae9b0acf0b,5187134316,Nickel,Brass,0,0.47220227241190965
5187,ae9b,5187134316,ae9b0acf0b,Brass,Nickel,0,0.4717675074557519
ae9b,6e46,ae9b0acf0b,6e46d2b898,Nickel,Brass,0,0.6352230942264643
6e46,ae9b,6e46d2b898,ae9b0acf0b,Brass,Nickel,0,0.6378324005767945
ae9b,db48,ae9b0acf0b,db4804f266,Nickel,Nickel,0,0.5329154675204216
db48,ae9b,db4804f266,ae9b0acf0b,Nickel,Nickel,0,0.5329750112944593
ae9b,a54c,ae9b0acf0b,a54ce43a84,Nickel,Nickel,0,0.6451429054475061
a54c,ae9b,a54ce43a84,ae9b0acf0b,Nickel,Nickel,0,0.6421418259458251
ae9b,0db0,ae9b0acf0b,0db08b7f9e,Nickel,Nickel,0,0.453424005591379
0db0,ae9b,0db08b7f9e,ae9b0acf0b,Nickel,Nickel,0,0.45337844779960834
ae9b,9c65,ae9b0acf0b,9c6504e345,Nickel,Brass,0,0.5386068783420656
9c65,ae9b,9c6504e345,ae9b0acf0b,Brass,Nickel,0,0.5387380277140207
ae9b,3443,ae9b0acf0b,3443ea5ba5,Nickel,Brass,0,0.5348643978625571
3443,ae9b,3443ea5ba5,ae9b0acf0b,Brass,Nickel,0,0.5349555576316425
ae9b,1f25,ae9b0acf0b,1f2544214d,Nickel,Nickel,0,0.5250474300030947
1f25,ae9b,1f2544214d,ae9b0acf0b,Nickel,Nickel,0,0.5245633439508977
ae9b,0e45,ae9b0acf0b,0e45ff7118,Nickel,Brass,0,0.5410920154291631
0e45,ae9b,0e45ff7118,ae9b0acf0b,Brass,Nickel,0,0.5413083827094287
ae9b,c208,ae9b0acf0b,c2081b71be,Nickel,Nickel,0,0.580406736971768
c208,ae9b,c2081b71be,ae9b0acf0b,Nickel,Nickel,0,0.5353632382415858
ae9b,4e01,ae9b0acf0b,4e0193ff9e,Nickel,Nickel,0,0.5407741185844058
4e01,ae9b,4e0193ff9e,ae9b0acf0b,Nickel,Nickel,0,0.542052285201743
ae9b,2d95,ae9b0acf0b,2d95605114,Nickel,Brass,0,0.47907876640537167
2d95,ae9b,2d95605114,ae9b0acf0b,Brass,Nickel,0,0.47877466238211064
ae9b,8410,ae9b0acf0b,84106ae247,Nickel,Nickel,0,0.5806391938333534
8410,ae9b,84106ae247,ae9b0acf0b,Nickel,Nickel,0,0.5813870230803364
ae9b,eb35,ae9b0acf0b,eb358a4d60,Nickel,Brass,0,0.5658293760465866
eb35,ae9b,eb358a4d60,ae9b0acf0b,Brass,Nickel,0,0.5656434066387133
ae9b,5d25,ae9b0acf0b,5d25cd3446,Nickel,Nickel,0,0.42708575170690305
5d25,ae9b,5d25cd3446,ae9b0acf0b,Nickel,Nickel,0,0.42678102739999035
ae9b,5b23,ae9b0acf0b,5b23b59131,Nickel,Brass,0,0.5871719236976132
5b23,ae9b,5b23b59131,ae9b0acf0b,Brass,Nickel,0,0.5692355484852067
ae9b,a672,ae9b0acf0b,a672c8a1fa,Nickel,Brass,0,0.5173011223665428
a672,ae9b,a672c8a1fa,ae9b0acf0b,Brass,Nickel,0,0.5172229930603829
ae9b,2479,ae9b0acf0b,247918f662,Nickel,Nickel,0,0.5314739476493379
2479,ae9b,247918f662,ae9b0acf0b,Nickel,Nickel,0,0.5315030340567551
cc6c,7204,cc6c455419,7204a1feeb,Brass,Brass,0,0.7043628785409635
7204,cc6c,7204a1feeb,cc6c455419,Brass,Brass,0,0.7039959087660812
cc6c,867e,cc6c455419,867e742682,Brass,Nickel,0,0.5704222649886268
867e,cc6c,867e742682,cc6c455419,Nickel,Brass,0,0.5697266253641667
cc6c,ff11,cc6c455419,ff11e3e39e,Brass,Nickel,0,0.513264531541335
ff11,cc6c,ff11e3e39e,cc6c455419,Nickel,Brass,0,0.5143039569276084
cc6c,1be7,cc6c455419,1be78463d7,Brass,Brass,0,0.4540687241082354
1be7,cc6c,1be78463d7,cc6c455419,Brass,Brass,0,0.45402823335460196
cc6c,744a,cc6c455419,744a7e7690,Brass,Nickel,0,0.6132400031825513
744a,cc6c,744a7e7690,cc6c455419,Nickel,Brass,0,0.6131375310890147
cc6c,1ed3,cc6c455419,1ed3442cfa,Brass,Nickel,0,0.45704906788220556
1ed3,cc6c,1ed3442cfa,cc6c455419,Nickel,Brass,0,0.4570151123281464
cc6c,93f6,cc6c455419,93f6afc25d,Brass,Nickel,0,0.5864814933588822
93f6,cc6c,93f6afc25d,cc6c455419,Nickel,Brass,0,0.5839984620626785
cc6c,2753,cc6c455419,275310424a,Brass,Brass,0,0.7336855691724163
2753,cc6c,275310424a,cc6c455419,Brass,Brass,0,0.7340838900895976
cc6c,27c4,cc6c455419,27c44d34a4,Brass,Brass,0,0.47245990198652826
27c4,cc6c,27c44d34a4,cc6c455419,Brass,Brass,0,0.47374105568721997
cc6c,41f1,cc6c455419,41f1030655,Brass,Nickel,0,0.7355872295547985
41f1,cc6c,41f1030655,cc6c455419,Nickel,Brass,0,0.7359903638913987
cc6c,d00b,cc6c455419,d00bf582d1,Brass,Brass,0,0.6305078697673605
d00b,cc6c,d00bf582d1,cc6c455419,Brass,Brass,0,0.6305559453094058
cc6c,9f5c,cc6c455419,9f5cee2a11,Brass,Nickel,0,0.6655386584699814
9f5c,cc6c,9f5cee2a11,cc6c455419,Nickel,Brass,0,0.665942005250372
cc6c,b4f6,cc6c455419,b4f6763191,Brass,Nickel,0,0.6684786540655459
b4f6,cc6c,b4f6763191,cc6c455419,Nickel,Brass,0,0.6684087351382888
cc6c,3c68,cc6c455419,3c6819beb9,Brass,Brass,0,0.4014936395156141
3c68,cc6c,3c6819beb9,cc6c455419,Brass,Brass,0,0.40070840791674533
cc6c,88c2,cc6c455419,88c293654f,Brass,Nickel,0,0.5471407385194919
88c2,cc6c,88c293654f,cc6c455419,Nickel,Brass,0,0.5480342161224809
cc6c,d507,cc6c455419,d5070cee0f,Brass,Nickel,0,0.537045005994589
d507,cc6c,d5070cee0f,cc6c455419,Nickel,Brass,0,0.5367931972572869
cc6c,27c0,cc6c455419,27c03bf211,Brass,Nickel,0,0.6676678054051978
27c0,cc6c,27c03bf211,cc6c455419,Nickel,Brass,0,0.6678981128726025
cc6c,a80b,cc6c455419,a80b46b6d1,Brass,Brass,0,0.47724995405397325
a80b,cc6c,a80b46b6d1,cc6c455419,Brass,Brass,0,0.4774726385725401
cc6c,8197,cc6c455419,8197f401c9,Brass,Nickel,0,0.49026283238096935
8197,cc6c,8197f401c9,cc6c455419,Nickel,Brass,0,0.4904489891293149
cc6c,bf77,cc6c455419,bf77a5ca9b,Brass,Brass,0,0.581606487869338
bf77,cc6c,bf77a5ca9b,cc6c455419,Brass,Brass,0,0.5816064878693377
cc6c,a3b1,cc6c455419,a3b1085bea,Brass,Brass,0,0.4861298849772113
a3b1,cc6c,a3b1085bea,cc6c455419,Brass,Brass,0,0.4854436474829544
cc6c,803e,cc6c455419,803e2e304c,Brass,Nickel,0,0.5502157391170657
803e,cc6c,803e2e304c,cc6c455419,Nickel,Brass,0,0.5389451949038426
cc6c,5187,cc6c455419,5187134316,Brass,Brass,0,0.5016664738025008
5187,cc6c,5187134316,cc6c455419,Brass,Brass,0,0.5016179496411682
cc6c,6e46,cc6c455419,6e46d2b898,Brass,Brass,0,0.6088372431753918
6e46,cc6c,6e46d2b898,cc6c455419,Brass,Brass,0,0.6091225272952818
cc6c,db48,cc6c455419,db4804f266,Brass,Nickel,0,0.5432016004754056
db48,cc6c,db4804f266,cc6c455419,Nickel,Brass,0,0.5432857269024443
cc6c,a54c,cc6c455419,a54ce43a84,Brass,Nickel,0,0.4423489198871407
a54c,cc6c,a54ce43a84,cc6c455419,Nickel,Brass,0,0.4421788535149005
cc6c,0db0,cc6c455419,0db08b7f9e,Brass,Nickel,0,0.7184817311974716
0db0,cc6c,0db08b7f9e,cc6c455419,Nickel,Brass,0,0.7185756137469229
cc6c,9c65,cc6c455419,9c6504e345,Brass,Brass,0,0.5575822599454057
9c65,cc6c,9c6504e345,cc6c455419,Brass,Brass,0,0.5575822599454058
cc6c,3443,cc6c455419,3443ea5ba5,Brass,Brass,0,0.6256789170630774
3443,cc6c,3443ea5ba5,cc6c455419,Brass,Brass,0,0.6256261137994762
cc6c,1f25,cc6c455419,1f2544214d,Brass,Nickel,0,0.7313535522083363
1f25,cc6c,1f2544214d,cc6c455419,Nickel,Brass,0,0.7310671267708663
cc6c,0e45,cc6c455419,0e45ff7118,Brass,Brass,0,0.4634584623202498
0e45,cc6c,0e45ff7118,cc6c455419,Brass,Brass,0,0.46385287118718865
cc6c,c208,cc6c455419,c2081b71be,Brass,Nickel,0,0.37064340741818497
c208,cc6c,c2081b71be,cc6c455419,Nickel,Brass,0,0.3708246421389954
cc6c,4e01,cc6c455419,4e0193ff9e,Brass,Nickel,0,0.4717166085773543
4e01,cc6c,4e0193ff9e,cc6c455419,Nickel,Brass,0,0.4712874283042837
cc6c,2d95,cc6c455419,2d95605114,Brass,Brass,0,0.5757957962284684
2d95,cc6c,2d95605114,cc6c455419,Brass,Brass,0,0.5757957962284684
cc6c,8410,cc6c455419,84106ae247,Brass,Nickel,0,0.6275255305508946
8410,cc6c,84106ae247,cc6c455419,Nickel,Brass,0,0.6275230617237082
cc6c,eb35,cc6c455419,eb358a4d60,Brass,Brass,0,0.5959860388604491
eb35,cc6c,eb358a4d60,cc6c455419,Brass,Brass,0,0.5963228306880732
cc6c,5d25,cc6c455419,5d25cd3446,Brass,Nickel,0,0.44325444108884743
5d25,cc6c,5d25cd3446,cc6c455419,Nickel,Brass,0,0.44343882253344774
cc6c,5b23,cc6c455419,5b23b59131,Brass,Brass,0,0.5169840850740656
5b23,cc6c,5b23b59131,cc6c455419,Brass,Brass,0,0.5170761189526283
cc6c,a672,cc6c455419,a672c8a1fa,Brass,Brass,0,0.6189501591684305
a672,cc6c,a672c8a1fa,cc6c455419,Brass,Brass,0,0.5193078255585819
cc6c,2479,cc6c455419,247918f662,Brass,Nickel,0,0.4792736435120294
2479,cc6c,247918f662,cc6c455419,Nickel,Brass,0,0.4788754652819834
7204,867e,7204a1feeb,867e742682,Brass,Nickel,0,0.6712618303067913
867e,7204,867e742682,7204a1feeb,Nickel,Brass,0,0.6706145984466717
7204,ff11,7204a1feeb,ff11e3e39e,Brass,Nickel,0,0.46675860739787467
ff11,7204,ff11e3e39e,7204a1feeb,Nickel,Brass,0,0.4665014571841717
7204,1be7,7204a1feeb,1be78463d7,Brass,Brass,0,0.5275496002391302
1be7,7204,1be78463d7,7204a1feeb,Brass,Brass,0,0.5271754437497342
7204,744a,7204a1feeb,744a7e7690,Brass,Nickel,0,0.6158896608897487
744a,7204,744a7e7690,7204a1feeb,Nickel,Brass,0,0.61454587267733
7204,1ed3,7204a1feeb,1ed3442cfa,Brass,Nickel,0,0.5728484944219697
1ed3,7204,1ed3442cfa,7204a1feeb,Nickel,Brass,0,0.5728608064463534
7204,93f6,7204a1feeb,93f6afc25d,Brass,Nickel,0,0.6090202541667707
93f6,7204,93f6afc25d,7204a1feeb,Nickel,Brass,0,0.593146904369435
7204,2753,7204a1feeb,275310424a,Brass,Brass,0,0.5122151655509317
2753,7204,275310424a,7204a1feeb,Brass,Brass,0,0.5111250029521451
7204,27c4,7204a1feeb,27c44d34a4,Brass,Brass,0,0.6020585558157352
27c4,7204,27c44d34a4,7204a1feeb,Brass,Brass,0,0.603010872386161
7204,41f1,7204a1feeb,41f1030655,Brass,Nickel,0,0.5323369444283889
41f1,7204,41f1030655,7204a1feeb,Nickel,Brass,0,0.531831348175021
7204,d00b,7204a1feeb,d00bf582d1,Brass,Brass,0,0.45570492271271884
d00b,7204,d00bf582d1,7204a1feeb,Brass,Brass,0,0.4556904793266702
7204,9f5c,7204a1feeb,9f5cee2a11,Brass,Nickel,0,0.6408757930340256
9f5c,7204,9f5cee2a11,7204a1feeb,Nickel,Brass,0,0.6416139624048297
7204,b4f6,7204a1feeb,b4f6763191,Brass,Nickel,0,0.5803394235943843
b4f6,7204,b4f6763191,7204a1feeb,Nickel,Brass,0,0.5806722447545075
7204,3c68,7204a1feeb,3c6819beb9,Brass,Brass,0,0.5223929323101495
3c68,7204,3c6819beb9,7204a1feeb,Brass,Brass,0,0.5217164908755164
7204,88c2,7204a1feeb,88c293654f,Brass,Nickel,0,0.6693490926588761
88c2,7204,88c293654f,7204a1feeb,Nickel,Brass,0,0.6687811336587585
7204,d507,7204a1feeb,d5070cee0f,Brass,Nickel,0,0.4700093089406145
d507,7204,d5070cee0f,7204a1feeb,Nickel,Brass,0,0.469759519396164
7204,27c0,7204a1feeb,27c03bf211,Brass,Nickel,0,0.7022625514083791
27c0,7204,27c03bf211,7204a1feeb,Nickel,Brass,0,0.6175019148585411
7204,a80b,7204a1feeb,a80b46b6d1,Brass,Brass,0,0.48422753108328687
a80b,7204,a80b46b6d1,7204a1feeb,Brass,Brass,0,0.48546814596399507
7204,8197,7204a1feeb,8197f401c9,Brass,Nickel,0,0.5413958067005905
8197,7204,8197f401c9,7204a1feeb,Nickel,Brass,0,0.5416314594672427
7204,bf77,7204a1feeb,bf77a5ca9b,Brass,Brass,0,0.6265188461276634
bf77,7204,bf77a5ca9b,7204a1feeb,Brass,Brass,0,0.626526616769774
7204,a3b1,7204a1feeb,a3b1085bea,Brass,Brass,0,0.5655779943047688
a3b1,7204,a3b1085bea,7204a1feeb,Brass,Brass,0,0.5659431409465152
7204,803e,7204a1feeb,803e2e304c,Brass,Nickel,0,0.6517250474305987
803e,7204,803e2e304c,7204a1feeb,Nickel,Brass,0,0.6515401661502217
7204,5187,7204a1feeb,5187134316,Brass,Brass,0,0.6031230668925179
5187,7204,5187134316,7204a1feeb,Brass,Brass,0,0.6038561820410603
7204,6e46,7204a1feeb,6e46d2b898,Brass,Brass,0,0.48073371815100474
6e46,7204,6e46d2b898,7204a1feeb,Brass,Brass,0,0.48098551695255615
7204,db48,7204a1feeb,db4804f266,Brass,Nickel,0,0.48611677562177774
db48,7204,db4804f266,7204a1feeb,Nickel,Brass,0,0.48611677562177774
7204,a54c,7204a1feeb,a54ce43a84,Brass,Nickel,0,0.47046653686352097
a54c,7204,a54ce43a84,7204a1feeb,Nickel,Brass,0,0.46881977069964437
7204,0db0,7204a1feeb,0db08b7f9e,Brass,Nickel,0,0.7026061111061934
0db0,7204,0db08b7f9e,7204a1feeb,Nickel,Brass,0,0.7024794330445193
7204,9c65,7204a1feeb,9c6504e345,Brass,Brass,0,0.6218406457043442
9c65,7204,9c6504e345,7204a1feeb,Brass,Brass,0,0.6218555677139842
7204,3443,7204a1feeb,3443ea5ba5,Brass,Brass,0,0.736331042100005
3443,7204,3443ea5ba5,7204a1feeb,Brass,Brass,0,0.7357231482407284
7204,1f25,7204a1feeb,1f2544214d,Brass,Nickel,0,0.5796509143688675
1f25,7204,1f2544214d,7204a1feeb,Nickel,Brass,0,0.5794401507967972
7204,0e45,7204a1feeb,0e45ff7118,Brass,Brass,0,0.6154638880846537
0e45,7204,0e45ff7118,7204a1feeb,Brass,Brass,0,0.6153757396230329
7204,c208,7204a1feeb,c2081b71be,Brass,Nickel,0,0.5315873997261993
c208,7204,c2081b71be,7204a1feeb,Nickel,Brass,0,0.5315935851913713
7204,4e01,7204a1feeb,4e0193ff9e,Brass,Nickel,0,0.4364591390936273
4e01,7204,4e0193ff9e,7204a1feeb,Nickel,Brass,0,0.4365658907880953
7204,2d95,7204a1feeb,2d95605114,Brass,Brass,0,0.4548883541965504
2d95,7204,2d95605114,7204a1feeb,Brass,Brass,0,0.45418518000018804
7204,8410,7204a1feeb,84106ae247,Brass,Nickel,0,0.6425547731863772
8410,7204,84106ae247,7204a1feeb,Nickel,Brass,0,0.6962070313065444
7204,eb35,7204a1feeb,eb358a4d60,Brass,Brass,0,0.48546807648379453
eb35,7204,eb358a4d60,7204a1feeb,Brass,Brass,0,0.4865865129526407
7204,5d25,7204a1feeb,5d25cd3446,Brass,Nickel,0,0.6735455100583176
5d25,7204,5d25cd3446,7204a1feeb,Nickel,Brass,0,0.6735141472029063
7204,5b23,7204a1feeb,5b23b59131,Brass,Brass,0,0.5134642772629261
5b23,7204,5b23b59131,7204a1feeb,Brass,Brass,0,0.5141496287439795
7204,a672,7204a1feeb,a672c8a1fa,Brass,Brass,0,0.5554113746461807
a672,7204,a672c8a1fa,7204a1feeb,Brass,Brass,0,0.5553775374922961
7204,2479,7204a1feeb,247918f662,Brass,Nickel,0,0.7472267545988301
2479,7204,247918f662,7204a1feeb,Nickel,Brass,0,0.7504753346815245
867e,ff11,867e742682,ff11e3e39e,Nickel,Nickel,0,0.5236087146158495
ff11,867e,ff11e3e39e,867e742682,Nickel,Nickel,0,0.523363382979948
867e,1be7,867e742682,1be78463d7,Nickel,Brass,0,0.5653455223814049
1be7,867e,1be78463d7,867e742682,Brass,Nickel,0,0.5664163304362383
867e,744a,867e742682,744a7e7690,Nickel,Nickel,0,0.6017775123529719
744a,867e,744a7e7690,867e742682,Nickel,Nickel,0,0.6017775123529718
867e,1ed3,867e742682,1ed3442cfa,Nickel,Nickel,0,0.6145491818973844
1ed3,867e,1ed3442cfa,867e742682,Nickel,Nickel,0,0.6149484732573691
867e,93f6,867e742682,93f6afc25d,Nickel,Nickel,0,0.5744764803014151
93f6,867e,93f6afc25d,867e742682,Nickel,Nickel,0,0.5743840126398002
867e,2753,867e742682,275310424a,Nickel,Brass,0,0.6909464539331165
2753,867e,275310424a,867e742682,Brass,Nickel,0,0.6909055743653117
867e,27c4,867e742682,27c44d34a4,Nickel,Brass,0,0.5607133179776681
27c4,867e,27c44d34a4,867e742682,Brass,Nickel,0,0.5608450186339036
867e,41f1,867e742682,41f1030655,Nickel,Nickel,0,0.6288105453914126
41f1,867e,41f1030655,867e742682,Nickel,Nickel,0,0.6288770750444291
867e,d00b,867e742682,d00bf582d1,Nickel,Brass,0,0.4555009979014889
d00b,867e,d00bf582d1,867e742682,Brass,Nickel,0,0.45592643276421646
867e,9f5c,867e742682,9f5cee2a11,Nickel,Nickel,0,0.5637485318641432
9f5c,867e,9f5cee2a11,867e742682,Nickel,Nickel,0,0.5651279241600706
867e,b4f6,867e742682,b4f6763191,Nickel,Nickel,0,0.592832895874217
b4f6,867e,b4f6763191,867e742682,Nickel,Nickel,0,0.5932447919120599
867e,3c68,867e742682,3c6819beb9,Nickel,Brass,0,0.43397827477343937
3c68,867e,3c6819beb9,867e742682,Brass,Nickel,0,0.43423186709781864
867e,88c2,867e742682,88c293654f,Nickel,Nickel,0,0.5845875261371326
88c2,867e,88c293654f,867e742682,Nickel,Nickel,0,0.584845312340124
867e,d507,867e742682,d5070cee0f,Nickel,Nickel,0,0.494322014802161
d507,867e,d5070cee0f,867e742682,Nickel,Nickel,0,0.4949475485220126
867e,27c0,867e742682,27c03bf211,Nickel,Nickel,0,0.7265988410242685
27c0,867e,27c03bf211,867e742682,Nickel,Nickel,0,0.7633184757891833
867e,a80b,867e742682,a80b46b6d1,Nickel,Brass,0,0.5333709223926046
a80b,867e,a80b46b6d1,867e742682,Brass,Nickel,0,0.5336589036838129
867e,8197,867e742682,8197f401c9,Nickel,Nickel,0,0.45760272788824696
8197,867e,8197f401c9,867e742682,Nickel,Nickel,0,0.47883973259843293
867e,bf77,867e742682,bf77a5ca9b,Nickel,Brass,0,0.6626442706047203
bf77,867e,bf77a5ca9b,867e742682,Brass,Nickel,0,0.6638592636718227
867e,a3b1,867e742682,a3b1085bea,Nickel,Brass,0,0.4892696334428451
a3b1,867e,a3b1085bea,867e742682,Brass,Nickel,0,0.48934294588581806
867e,803e,867e742682,803e2e304c,Nickel,Nickel,0,0.49761280024346327
803e,867e,803e2e304c,867e742682,Nickel,Nickel,0,0.4976128002434631
867e,5187,867e742682,5187134316,Nickel,Brass,0,0.6241690524010918
5187,867e,5187134316,867e742682,Brass,Nickel,0,0.625085732567867
867e,6e46,867e742682,6e46d2b898,Nickel,Brass,0,0.571610114121206
6e46,867e,6e46d2b898,867e742682,Brass,Nickel,0,0.5717779587886499
867e,db48,867e742682,db4804f266,Nickel,Nickel,0,0.527290147740773
db48,867e,db4804f266,867e742682,Nickel,Nickel,0,0.5268954576209209
867e,a54c,867e742682,a54ce43a84,Nickel,Nickel,0,0.46280854032082125
a54c,867e,a54ce43a84,867e742682,Nickel,Nickel,0,0.4628245575184182
867e,0db0,867e742682,0db08b7f9e,Nickel,Nickel,0,0.6728355849012156
0db0,867e,0db08b7f9e,867e742682,Nickel,Nickel,0,0.6733848607567613
867e,9c65,867e742682,9c6504e345,Nickel,Brass,0,0.6249716372603926
9c65,867e,9c6504e345,867e742682,Brass,Nickel,0,0.625427471546364
867e,3443,867e742682,3443ea5ba5,Nickel,Brass,0,0.6344069384514304
3443,867e,3443ea5ba5,867e742682,Brass,Nickel,0,0.6346531831569516
867e,1f25,867e742682,1f2544214d,Nickel,Nickel,0,0.6247053699000525
1f25,867e,1f2544214d,867e742682,Nickel,Nickel,0,0.6010676042645176
867e,0e45,867e742682,0e45ff7118,Nickel,Brass,0,0.5008577511206502
0e45,867e,0e45ff7118,867e742682,Brass,Nickel,0,0.49962416038664426
867e,c208,867e742682,c2081b71be,Nickel,Nickel,0,0.3625535345240162
c208,867e,c2081b71be,867e742682,Nickel,Nickel,0,0.36252613212665624
867e,4e01,867e742682,4e0193ff9e,Nickel,Nickel,0,0.5329014424844419
4e01,867e,4e0193ff9e,867e742682,Nickel,Nickel,0,0.5327787251811603
867e,2d95,867e742682,2d95605114,Nickel,Brass,0,0.4443484548074523
2d95,867e,2d95605114,867e742682,Brass,Nickel,0,0.4443717270223702
867e,8410,867e742682,84106ae247,Nickel,Nickel,0,0.6184401776277842
8410,867e,84106ae247,867e742682,Nickel,Nickel,0,0.6186715712429922
867e,eb35,867e742682,eb358a4d60,Nickel,Brass,0,0.40388772273663903
eb35,867e,eb358a4d60,867e742682,Brass,Nickel,0,0.403806307864566
867e,5d25,867e742682,5d25cd3446,Nickel,Nickel,0,0.6509996813934822
5d25,867e,5d25cd3446,867e742682,Nickel,Nickel,0,0.6509759550926422
867e,5b23,867e742682,5b23b59131,Nickel,Brass,0,0.6017779690525406
5b23,867e,5b23b59131,867e742682,Brass,Nickel,0,0.6024647874304723
867e,a672,867e742682,a672c8a1fa,Nickel,Brass,0,0.4481776362948897
a672,867e,a672c8a1fa,867e742682,Brass,Nickel,0,0.4490589972454085
867e,2479,867e742682,247918f662,Nickel,Nickel,0,0.5090656016372348
2479,867e,247918f662,867e742682,Nickel,Nickel,0,0.5092150324282496
ff11,1be7,ff11e3e39e,1be78463d7,Nickel,Brass,0,0.43760719815384436
