Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Matching Cells,Total Cells
2068,e71c,20687884b3,e71cf87e3f,Nickel,Nickel,0,1,30
e71c,934c,e71cf87e3f,934c7e7ee4,Nickel,Nickel,0,2,27
934c,e71c,934c7e7ee4,e71cf87e3f,Nickel,Nickel,0,1,27
e71c,0dd2,e71cf87e3f,0dd2c0579c,Nickel,Nickel,0,1,27
0dd2,e71c,0dd2c0579c,e71cf87e3f,Nickel,Nickel,0,1,24
e71c,dc70,e71cf87e3f,dc7048e78d,Nickel,Brass,0,2,27
dc70,e71c,dc7048e78d,e71cf87e3f,Brass,Nickel,0,1,29
e71c,85f0,e71cf87e3f,85f0782ccf,Nickel,Nickel,0,1,27
85f0,e71c,85f0782ccf,e71cf87e3f,Nickel,Nickel,0,1,31
e71c,cf64,e71cf87e3f,cf64a06a77,Nickel,Nickel,0,1,27
cf64,e71c,cf64a06a77,e71cf87e3f,Nickel,Nickel,0,2,31
e71c,55fd,e71cf87e3f,55fd02a3a3,Nickel,Nickel,0,1,27
55fd,e71c,55fd02a3a3,e71cf87e3f,Nickel,Nickel,0,2,30
e71c,013b,e71cf87e3f,013b07f331,Nickel,Nickel,0,1,27
013b,e71c,013b07f331,e71cf87e3f,Nickel,Nickel,0,1,30
e71c,a987,e71cf87e3f,a987dc8828,Nickel,Nickel,0,1,27
a987,e71c,a987dc8828,e71cf87e3f,Nickel,Nickel,0,0,22
e71c,3919,e71cf87e3f,39199f2515,Nickel,Nickel,0,0,27
3919,e71c,39199f2515,e71cf87e3f,Nickel,Nickel,0,1,24
e71c,ea52,e71cf87e3f,ea52448b24,Nickel,Brass,0,0,27
ea52,e71c,ea52448b24,e71cf87e3f,Brass,Nickel,0,1,20
e71c,e276,e71cf87e3f,e276fdcf6d,Nickel,Brass,0,1,27
e276,e71c,e276fdcf6d,e71cf87e3f,Brass,Nickel,0,1,16
e71c,674b,e71cf87e3f,674b436f3a,Nickel,Nickel,0,1,27
674b,e71c,674b436f3a,e71cf87e3f,Nickel,Nickel,0,0,21
e71c,1a77,e71cf87e3f,1a77ba21c8,Nickel,Brass,0,1,27
1a77,e71c,1a77ba21c8,e71cf87e3f,Brass,Nickel,0,1,19
e71c,f32a,e71cf87e3f,f32a57a32f,Nickel,Nickel,0,1,27
f32a,e71c,f32a57a32f,e71cf87e3f,Nickel,Nickel,0,0,15
e71c,1dce,e71cf87e3f,1dcecfe7ef,Nickel,Nickel,0,1,27
1dce,e71c,1dcecfe7ef,e71cf87e3f,Nickel,Nickel,0,0,18
e71c,e1d1,e71cf87e3f,e1d10c4c9a,Nickel,Brass,0,1,27
e1d1,e71c,e1d10c4c9a,e71cf87e3f,Brass,Nickel,0,1,21
e71c,5d57,e71cf87e3f,5d578deaca,Nickel,Nickel,0,1,27
5d57,e71c,5d578deaca,e71cf87e3f,Nickel,Nickel,0,2,23
e71c,bd9b,e71cf87e3f,bd9ba9bfd9,Nickel,Nickel,0,1,27
bd9b,e71c,bd9ba9bfd9,e71cf87e3f,Nickel,Nickel,0,1,30
e71c,969d,e71cf87e3f,969de41074,Nickel,Nickel,0,0,27
969d,e71c,969de41074,e71cf87e3f,Nickel,Nickel,0,1,18
e71c,f8a1,e71cf87e3f,f8a165aa6d,Nickel,Nickel,0,1,27
f8a1,e71c,f8a165aa6d,e71cf87e3f,Nickel,Nickel,0,1,25
e71c,5869,e71cf87e3f,58690e69c3,Nickel,Brass,0,1,27
5869,e71c,58690e69c3,e71cf87e3f,Brass,Nickel,0,1,22
e71c,419d,e71cf87e3f,419d3b7b8b,Nickel,Brass,0,1,27
419d,e71c,419d3b7b8b,e71cf87e3f,Brass,Nickel,0,1,18
e71c,24f6,e71cf87e3f,24f6dbda7e,Nickel,Nickel,0,1,27
24f6,e71c,24f6dbda7e,e71cf87e3f,Nickel,Nickel,0,1,26
e71c,e67e,e71cf87e3f,e67eb5a673,Nickel,Nickel,0,1,27
e67e,e71c,e67eb5a673,e71cf87e3f,Nickel,Nickel,0,1,25
e71c,6166,e71cf87e3f,61668d1fb7,Nickel,Brass,0,1,27
6166,e71c,61668d1fb7,e71cf87e3f,Brass,Nickel,0,1,20
e71c,5f8c,e71cf87e3f,5f8cdc8a2c,Nickel,Brass,0,1,27
5f8c,e71c,5f8cdc8a2c,e71cf87e3f,Brass,Nickel,0,1,22
e71c,328b,e71cf87e3f,328b732c85,Nickel,Brass,0,1,27
328b,e71c,328b732c85,e71cf87e3f,Brass,Nickel,0,0,18
e71c,a98a,e71cf87e3f,a98af1afc1,Nickel,Nickel,0,1,27
a98a,e71c,a98af1afc1,e71cf87e3f,Nickel,Nickel,0,1,30
e71c,bbc3,e71cf87e3f,bbc3c2b96b,Nickel,Nickel,0,1,27
bbc3,e71c,bbc3c2b96b,e71cf87e3f,Nickel,Nickel,0,2,26
e71c,d6a2,e71cf87e3f,d6a27920cc,Nickel,Nickel,0,1,27
d6a2,e71c,d6a27920cc,e71cf87e3f,Nickel,Nickel,0,2,28
e71c,8c30,e71cf87e3f,8c30b73ef2,Nickel,Brass,0,1,27
8c30,e71c,8c30b73ef2,e71cf87e3f,Brass,Nickel,0,0,16
e71c,c28d,e71cf87e3f,c28d051c91,Nickel,Nickel,0,1,27
c28d,e71c,c28d051c91,e71cf87e3f,Nickel,Nickel,0,1,19
e71c,1a06,e71cf87e3f,1a06517ab5,Nickel,Brass,0,1,27
1a06,e71c,1a06517ab5,e71cf87e3f,Brass,Nickel,0,1,22
e71c,d632,e71cf87e3f,d632324bc2,Nickel,Brass,0,1,27
d632,e71c,d632324bc2,e71cf87e3f,Brass,Nickel,0,0,19
e71c,0ae9,e71cf87e3f,0ae9089aac,Nickel,Nickel,0,1,27
0ae9,e71c,0ae9089aac,e71cf87e3f,Nickel,Nickel,0,1,37
e71c,c8cf,e71cf87e3f,c8cf7b0a72,Nickel,Nickel,0,1,27
c8cf,e71c,c8cf7b0a72,e71cf87e3f,Nickel,Nickel,0,1,23
e71c,3cb9,e71cf87e3f,3cb96b1795,Nickel,Brass,0,1,27
3cb9,e71c,3cb96b1795,e71cf87e3f,Brass,Nickel,0,1,22
e71c,5124,e71cf87e3f,5124e63bf7,Nickel,Nickel,0,1,27
5124,e71c,5124e63bf7,e71cf87e3f,Nickel,Nickel,0,1,29
e71c,738f,e71cf87e3f,738f1f49ca,Nickel,Nickel,0,1,27
738f,e71c,738f1f49ca,e71cf87e3f,Nickel,Nickel,0,0,20
e71c,f7d1,e71cf87e3f,f7d102c093,Nickel,Nickel,0,1,27
f7d1,e71c,f7d102c093,e71cf87e3f,Nickel,Nickel,0,1,26
e71c,b183,e71cf87e3f,b183ad90fd,Nickel,Brass,0,1,27
b183,e71c,b183ad90fd,e71cf87e3f,Brass,Nickel,0,1,18
e71c,7b55,e71cf87e3f,7b5563a5da,Nickel,Brass,0,1,27
7b55,e71c,7b5563a5da,e71cf87e3f,Brass,Nickel,0,1,21
e71c,bf39,e71cf87e3f,bf39a74355,Nickel,Nickel,0,1,27
bf39,e71c,bf39a74355,e71cf87e3f,Nickel,Nickel,0,1,32
e71c,9668,e71cf87e3f,96682fe629,Nickel,Nickel,0,1,27
9668,e71c,96682fe629,e71cf87e3f,Nickel,Nickel,0,0,30
e71c,63e2,e71cf87e3f,63e2a29286,Nickel,Nickel,0,1,27
63e2,e71c,63e2a29286,e71cf87e3f,Nickel,Nickel,0,1,25
e71c,4604,e71cf87e3f,4604a209c8,Nickel,Nickel,0,2,27
4604,e71c,4604a209c8,e71cf87e3f,Nickel,Nickel,0,1,26
405e,9832,405e6fb3cc,9832ccda19,Nickel,Nickel,0,1,24
9832,405e,9832ccda19,405e6fb3cc,Nickel,Nickel,0,1,32
405e,fd7f,405e6fb3cc,fd7f2ac2e6,Nickel,Nickel,0,1,24
fd7f,405e,fd7f2ac2e6,405e6fb3cc,Nickel,Nickel,0,2,28
405e,7eb7,405e6fb3cc,7eb73b69a2,Nickel,Nickel,0,1,24
7eb7,405e,7eb73b69a2,405e6fb3cc,Nickel,Nickel,0,1,16
405e,452f,405e6fb3cc,452fe434c6,Nickel,Brass,0,1,24
452f,405e,452fe434c6,405e6fb3cc,Brass,Nickel,0,1,30
405e,afed,405e6fb3cc,afed40ee94,Nickel,Nickel,0,2,24
afed,405e,afed40ee94,405e6fb3cc,Nickel,Nickel,0,1,30
405e,0927,405e6fb3cc,092733cb5a,Nickel,Nickel,0,1,24
0927,405e,092733cb5a,405e6fb3cc,Nickel,Nickel,0,1,30
405e,1a03,405e6fb3cc,1a032b03d2,Nickel,Nickel,0,0,24
1a03,405e,1a032b03d2,405e6fb3cc,Nickel,Nickel,0,1,25
405e,80bc,405e6fb3cc,80bcb3c703,Nickel,Nickel,0,2,24
80bc,405e,80bcb3c703,405e6fb3cc,Nickel,Nickel,0,1,30
405e,2068,405e6fb3cc,20687884b3,Nickel,Nickel,0,1,24
2068,405e,20687884b3,405e6fb3cc,Nickel,Nickel,0,1,30
405e,934c,405e6fb3cc,934c7e7ee4,Nickel,Nickel,0,1,24
934c,405e,934c7e7ee4,405e6fb3cc,Nickel,Nickel,0,2,27
405e,0dd2,405e6fb3cc,0dd2c0579c,Nickel,Nickel,0,1,24
0dd2,405e,0dd2c0579c,405e6fb3cc,Nickel,Nickel,0,1,24
405e,dc70,405e6fb3cc,dc7048e78d,Nickel,Brass,0,1,24
dc70,405e,dc7048e78d,405e6fb3cc,Brass,Nickel,0,1,29
405e,85f0,405e6fb3cc,85f0782ccf,Nickel,Nickel,0,0,24
85f0,405e,85f0782ccf,405e6fb3cc,Nickel,Nickel,0,1,31
405e,cf64,405e6fb3cc,cf64a06a77,Nickel,Nickel,0,1,24
cf64,405e,cf64a06a77,405e6fb3cc,Nickel,Nickel,0,1,31
405e,55fd,405e6fb3cc,55fd02a3a3,Nickel,Nickel,0,1,24
55fd,405e,55fd02a3a3,405e6fb3cc,Nickel,Nickel,0,1,30
405e,013b,405e6fb3cc,013b07f331,Nickel,Nickel,0,0,24
013b,405e,013b07f331,405e6fb3cc,Nickel,Nickel,0,1,30
405e,a987,405e6fb3cc,a987dc8828,Nickel,Nickel,0,1,24
a987,405e,a987dc8828,405e6fb3cc,Nickel,Nickel,0,0,22
405e,3919,405e6fb3cc,39199f2515,Nickel,Nickel,0,1,24
3919,405e,39199f2515,405e6fb3cc,Nickel,Nickel,0,1,24
405e,ea52,405e6fb3cc,ea52448b24,Nickel,Brass,0,1,24
ea52,405e,ea52448b24,405e6fb3cc,Brass,Nickel,0,1,20
405e,e276,405e6fb3cc,e276fdcf6d,Nickel,Brass,0,1,24
e276,405e,e276fdcf6d,405e6fb3cc,Brass,Nickel,0,1,16
405e,674b,405e6fb3cc,674b436f3a,Nickel,Nickel,0,1,24
674b,405e,674b436f3a,405e6fb3cc,Nickel,Nickel,0,1,21
405e,1a77,405e6fb3cc,1a77ba21c8,Nickel,Brass,0,1,24
1a77,405e,1a77ba21c8,405e6fb3cc,Brass,Nickel,0,1,19
405e,f32a,405e6fb3cc,f32a57a32f,Nickel,Nickel,0,0,24
f32a,405e,f32a57a32f,405e6fb3cc,Nickel,Nickel,0,1,15
405e,1dce,405e6fb3cc,1dcecfe7ef,Nickel,Nickel,0,1,24
1dce,405e,1dcecfe7ef,405e6fb3cc,Nickel,Nickel,0,1,18
405e,e1d1,405e6fb3cc,e1d10c4c9a,Nickel,Brass,0,1,24
e1d1,405e,e1d10c4c9a,405e6fb3cc,Brass,Nickel,0,1,21
405e,5d57,405e6fb3cc,5d578deaca,Nickel,Nickel,0,0,24
5d57,405e,5d578deaca,405e6fb3cc,Nickel,Nickel,0,1,23
405e,bd9b,405e6fb3cc,bd9ba9bfd9,Nickel,Nickel,0,1,24
bd9b,405e,bd9ba9bfd9,405e6fb3cc,Nickel,Nickel,0,1,30
405e,969d,405e6fb3cc,969de41074,Nickel,Nickel,0,1,24
969d,405e,969de41074,405e6fb3cc,Nickel,Nickel,0,0,18
405e,f8a1,405e6fb3cc,f8a165aa6d,Nickel,Nickel,0,1,24
f8a1,405e,f8a165aa6d,405e6fb3cc,Nickel,Nickel,0,1,25
405e,5869,405e6fb3cc,58690e69c3,Nickel,Brass,0,0,24
5869,405e,58690e69c3,405e6fb3cc,Brass,Nickel,0,1,22
405e,419d,405e6fb3cc,419d3b7b8b,Nickel,Brass,0,2,24
419d,405e,419d3b7b8b,405e6fb3cc,Brass,Nickel,0,1,18
405e,24f6,405e6fb3cc,24f6dbda7e,Nickel,Nickel,0,0,24
24f6,405e,24f6dbda7e,405e6fb3cc,Nickel,Nickel,0,1,26
405e,e67e,405e6fb3cc,e67eb5a673,Nickel,Nickel,0,0,24
e67e,405e,e67eb5a673,405e6fb3cc,Nickel,Nickel,0,1,25
405e,6166,405e6fb3cc,61668d1fb7,Nickel,Brass,0,1,24
6166,405e,61668d1fb7,405e6fb3cc,Brass,Nickel,0,1,20
405e,5f8c,405e6fb3cc,5f8cdc8a2c,Nickel,Brass,0,0,24
5f8c,405e,5f8cdc8a2c,405e6fb3cc,Brass,Nickel,0,0,22
405e,328b,405e6fb3cc,328b732c85,Nickel,Brass,0,1,24
328b,405e,328b732c85,405e6fb3cc,Brass,Nickel,0,1,18
405e,a98a,405e6fb3cc,a98af1afc1,Nickel,Nickel,0,0,24
a98a,405e,a98af1afc1,405e6fb3cc,Nickel,Nickel,0,0,30
405e,bbc3,405e6fb3cc,bbc3c2b96b,Nickel,Nickel,0,1,24
bbc3,405e,bbc3c2b96b,405e6fb3cc,Nickel,Nickel,0,1,26
405e,d6a2,405e6fb3cc,d6a27920cc,Nickel,Nickel,0,1,24
d6a2,405e,d6a27920cc,405e6fb3cc,Nickel,Nickel,0,1,28
405e,8c30,405e6fb3cc,8c30b73ef2,Nickel,Brass,0,1,24
8c30,405e,8c30b73ef2,405e6fb3cc,Brass,Nickel,0,1,16
405e,c28d,405e6fb3cc,c28d051c91,Nickel,Nickel,0,1,24
c28d,405e,c28d051c91,405e6fb3cc,Nickel,Nickel,0,0,19
405e,1a06,405e6fb3cc,1a06517ab5,Nickel,Brass,0,1,24
1a06,405e,1a06517ab5,405e6fb3cc,Brass,Nickel,0,1,22
405e,d632,405e6fb3cc,d632324bc2,Nickel,Brass,0,0,24
d632,405e,d632324bc2,405e6fb3cc,Brass,Nickel,0,1,19
405e,0ae9,405e6fb3cc,0ae9089aac,Nickel,Nickel,0,0,24
0ae9,405e,0ae9089aac,405e6fb3cc,Nickel,Nickel,0,1,37
405e,c8cf,405e6fb3cc,c8cf7b0a72,Nickel,Nickel,0,1,24
c8cf,405e,c8cf7b0a72,405e6fb3cc,Nickel,Nickel,0,1,23
405e,3cb9,405e6fb3cc,3cb96b1795,Nickel,Brass,0,1,24
3cb9,405e,3cb96b1795,405e6fb3cc,Brass,Nickel,0,1,22
405e,5124,405e6fb3cc,5124e63bf7,Nickel,Nickel,0,1,24
5124,405e,5124e63bf7,405e6fb3cc,Nickel,Nickel,0,1,29
405e,738f,405e6fb3cc,738f1f49ca,Nickel,Nickel,0,1,24
738f,405e,738f1f49ca,405e6fb3cc,Nickel,Nickel,0,0,20
405e,f7d1,405e6fb3cc,f7d102c093,Nickel,Nickel,0,0,24
f7d1,405e,f7d102c093,405e6fb3cc,Nickel,Nickel,0,1,26
405e,b183,405e6fb3cc,b183ad90fd,Nickel,Brass,0,0,24
b183,405e,b183ad90fd,405e6fb3cc,Brass,Nickel,0,1,18
405e,7b55,405e6fb3cc,7b5563a5da,Nickel,Brass,0,0,24
7b55,405e,7b5563a5da,405e6fb3cc,Brass,Nickel,0,0,21
405e,bf39,405e6fb3cc,bf39a74355,Nickel,Nickel,0,1,24
bf39,405e,bf39a74355,405e6fb3cc,Nickel,Nickel,0,1,32
405e,9668,405e6fb3cc,96682fe629,Nickel,Nickel,0,0,24
9668,405e,96682fe629,405e6fb3cc,Nickel,Nickel,0,1,30
405e,63e2,405e6fb3cc,63e2a29286,Nickel,Nickel,0,2,24
63e2,405e,63e2a29286,405e6fb3cc,Nickel,Nickel,0,1,25
405e,4604,405e6fb3cc,4604a209c8,Nickel,Nickel,0,1,24
4604,405e,4604a209c8,405e6fb3cc,Nickel,Nickel,0,1,26
9832,fd7f,9832ccda19,fd7f2ac2e6,Nickel,Nickel,0,1,32
fd7f,9832,fd7f2ac2e6,9832ccda19,Nickel,Nickel,0,1,28
9832,7eb7,9832ccda19,7eb73b69a2,Nickel,Nickel,0,1,32
7eb7,9832,7eb73b69a2,9832ccda19,Nickel,Nickel,0,1,16
9832,452f,9832ccda19,452fe434c6,Nickel,Brass,0,1,32
452f,9832,452fe434c6,9832ccda19,Brass,Nickel,0,1,30
9832,afed,9832ccda19,afed40ee94,Nickel,Nickel,0,0,32
afed,9832,afed40ee94,9832ccda19,Nickel,Nickel,0,2,30
9832,0927,9832ccda19,092733cb5a,Nickel,Nickel,0,1,32
0927,9832,092733cb5a,9832ccda19,Nickel,Nickel,0,1,30
9832,1a03,9832ccda19,1a032b03d2,Nickel,Nickel,0,1,32
1a03,9832,1a032b03d2,9832ccda19,Nickel,Nickel,0,1,25
9832,80bc,9832ccda19,80bcb3c703,Nickel,Nickel,0,0,32
80bc,9832,80bcb3c703,9832ccda19,Nickel,Nickel,0,0,30
9832,2068,9832ccda19,20687884b3,Nickel,Nickel,0,1,32
2068,9832,20687884b3,9832ccda19,Nickel,Nickel,0,2,30
9832,934c,9832ccda19,934c7e7ee4,Nickel,Nickel,0,1,32
934c,9832,934c7e7ee4,9832ccda19,Nickel,Nickel,0,1,27
9832,0dd2,9832ccda19,0dd2c0579c,Nickel,Nickel,0,1,32
0dd2,9832,0dd2c0579c,9832ccda19,Nickel,Nickel,0,2,24
9832,dc70,9832ccda19,dc7048e78d,Nickel,Brass,0,1,32
dc70,9832,dc7048e78d,9832ccda19,Brass,Nickel,0,1,29
9832,85f0,9832ccda19,85f0782ccf,Nickel,Nickel,0,1,32
85f0,9832,85f0782ccf,9832ccda19,Nickel,Nickel,0,2,31
9832,cf64,9832ccda19,cf64a06a77,Nickel,Nickel,0,1,32
cf64,9832,cf64a06a77,9832ccda19,Nickel,Nickel,0,2,31
9832,55fd,9832ccda19,55fd02a3a3,Nickel,Nickel,0,1,32
55fd,9832,55fd02a3a3,9832ccda19,Nickel,Nickel,0,2,30
9832,013b,9832ccda19,013b07f331,Nickel,Nickel,0,1,32
013b,9832,013b07f331,9832ccda19,Nickel,Nickel,0,1,30
9832,a987,9832ccda19,a987dc8828,Nickel,Nickel,0,2,32
a987,9832,a987dc8828,9832ccda19,Nickel,Nickel,0,2,22
9832,3919,9832ccda19,39199f2515,Nickel,Nickel,0,1,32
3919,9832,39199f2515,9832ccda19,Nickel,Nickel,0,1,24
9832,ea52,9832ccda19,ea52448b24,Nickel,Brass,0,2,32
ea52,9832,ea52448b24,9832ccda19,Brass,Nickel,0,1,20
9832,e276,9832ccda19,e276fdcf6d,Nickel,Brass,0,0,32
e276,9832,e276fdcf6d,9832ccda19,Brass,Nickel,0,1,16
9832,674b,9832ccda19,674b436f3a,Nickel,Nickel,0,1,32
674b,9832,674b436f3a,9832ccda19,Nickel,Nickel,0,0,21
9832,1a77,9832ccda19,1a77ba21c8,Nickel,Brass,0,2,32
1a77,9832,1a77ba21c8,9832ccda19,Brass,Nickel,0,1,19
9832,f32a,9832ccda19,f32a57a32f,Nickel,Nickel,0,1,32
f32a,9832,f32a57a32f,9832ccda19,Nickel,Nickel,0,0,15
9832,1dce,9832ccda19,1dcecfe7ef,Nickel,Nickel,0,1,32
1dce,9832,1dcecfe7ef,9832ccda19,Nickel,Nickel,0,1,18
9832,e1d1,9832ccda19,e1d10c4c9a,Nickel,Brass,0,2,32
e1d1,9832,e1d10c4c9a,9832ccda19,Brass,Nickel,0,1,21
9832,5d57,9832ccda19,5d578deaca,Nickel,Nickel,0,1,32
5d57,9832,5d578deaca,9832ccda19,Nickel,Nickel,0,1,23
9832,bd9b,9832ccda19,bd9ba9bfd9,Nickel,Nickel,0,1,32
bd9b,9832,bd9ba9bfd9,9832ccda19,Nickel,Nickel,0,1,30
9832,969d,9832ccda19,969de41074,Nickel,Nickel,0,1,32
969d,9832,969de41074,9832ccda19,Nickel,Nickel,0,1,18
9832,f8a1,9832ccda19,f8a165aa6d,Nickel,Nickel,0,1,32
f8a1,9832,f8a165aa6d,9832ccda19,Nickel,Nickel,0,1,25
9832,5869,9832ccda19,58690e69c3,Nickel,Brass,0,1,32
5869,9832,58690e69c3,9832ccda19,Brass,Nickel,0,2,22
9832,419d,9832ccda19,419d3b7b8b,Nickel,Brass,0,2,32
419d,9832,419d3b7b8b,9832ccda19,Brass,Nickel,0,0,18
9832,24f6,9832ccda19,24f6dbda7e,Nickel,Nickel,0,1,32
24f6,9832,24f6dbda7e,9832ccda19,Nickel,Nickel,0,1,26
9832,e67e,9832ccda19,e67eb5a673,Nickel,Nickel,0,1,32
e67e,9832,e67eb5a673,9832ccda19,Nickel,Nickel,0,1,25
9832,6166,9832ccda19,61668d1fb7,Nickel,Brass,0,1,32
6166,9832,61668d1fb7,9832ccda19,Brass,Nickel,0,2,20
9832,5f8c,9832ccda19,5f8cdc8a2c,Nickel,Brass,0,1,32
5f8c,9832,5f8cdc8a2c,9832ccda19,Brass,Nickel,0,1,22
9832,328b,9832ccda19,328b732c85,Nickel,Brass,0,1,32
328b,9832,328b732c85,9832ccda19,Brass,Nickel,0,1,18
9832,a98a,9832ccda19,a98af1afc1,Nickel,Nickel,0,1,32
a98a,9832,a98af1afc1,9832ccda19,Nickel,Nickel,0,1,30
9832,bbc3,9832ccda19,bbc3c2b96b,Nickel,Nickel,0,2,32
bbc3,9832,bbc3c2b96b,9832ccda19,Nickel,Nickel,0,1,26
9832,d6a2,9832ccda19,d6a27920cc,Nickel,Nickel,0,1,32
d6a2,9832,d6a27920cc,9832ccda19,Nickel,Nickel,0,1,28
9832,8c30,9832ccda19,8c30b73ef2,Nickel,Brass,0,2,32
8c30,9832,8c30b73ef2,9832ccda19,Brass,Nickel,0,0,16
9832,c28d,9832ccda19,c28d051c91,Nickel,Nickel,0,1,32
c28d,9832,c28d051c91,9832ccda19,Nickel,Nickel,0,1,19
9832,1a06,9832ccda19,1a06517ab5,Nickel,Brass,0,2,32
1a06,9832,1a06517ab5,9832ccda19,Brass,Nickel,0,1,22
9832,d632,9832ccda19,d632324bc2,Nickel,Brass,0,1,32
d632,9832,d632324bc2,9832ccda19,Brass,Nickel,0,1,19
9832,0ae9,9832ccda19,0ae9089aac,Nickel,Nickel,0,1,32
0ae9,9832,0ae9089aac,9832ccda19,Nickel,Nickel,0,2,37
9832,c8cf,9832ccda19,c8cf7b0a72,Nickel,Nickel,0,1,32
c8cf,9832,c8cf7b0a72,9832ccda19,Nickel,Nickel,0,0,23
9832,3cb9,9832ccda19,3cb96b1795,Nickel,Brass,0,1,32
3cb9,9832,3cb96b1795,9832ccda19,Brass,Nickel,0,1,22
9832,5124,9832ccda19,5124e63bf7,Nickel,Nickel,0,1,32
5124,9832,5124e63bf7,9832ccda19,Nickel,Nickel,0,1,29
9832,738f,9832ccda19,738f1f49ca,Nickel,Nickel,0,1,32
738f,9832,738f1f49ca,9832ccda19,Nickel,Nickel,0,1,20
9832,f7d1,9832ccda19,f7d102c093,Nickel,Nickel,0,1,32
f7d1,9832,f7d102c093,9832ccda19,Nickel,Nickel,0,1,26
9832,b183,9832ccda19,b183ad90fd,Nickel,Brass,0,1,32
b183,9832,b183ad90fd,9832ccda19,Brass,Nickel,0,0,18
9832,7b55,9832ccda19,7b5563a5da,Nickel,Brass,0,1,32
7b55,9832,7b5563a5da,9832ccda19,Brass,Nickel,0,1,21
9832,bf39,9832ccda19,bf39a74355,Nickel,Nickel,0,2,32
bf39,9832,bf39a74355,9832ccda19,Nickel,Nickel,0,1,32
9832,9668,9832ccda19,96682fe629,Nickel,Nickel,0,1,32
9668,9832,96682fe629,9832ccda19,Nickel,Nickel,0,1,30
9832,63e2,9832ccda19,63e2a29286,Nickel,Nickel,0,1,32
63e2,9832,63e2a29286,9832ccda19,Nickel,Nickel,0,1,25
9832,4604,9832ccda19,4604a209c8,Nickel,Nickel,0,0,32
4604,9832,4604a209c8,9832ccda19,Nickel,Nickel,0,1,26
fd7f,7eb7,fd7f2ac2e6,7eb73b69a2,Nickel,Nickel,0,1,28
7eb7,fd7f,7eb73b69a2,fd7f2ac2e6,Nickel,Nickel,0,1,16
fd7f,452f,fd7f2ac2e6,452fe434c6,Nickel,Brass,0,2,28
452f,fd7f,452fe434c6,fd7f2ac2e6,Brass,Nickel,0,1,30
fd7f,afed,fd7f2ac2e6,afed40ee94,Nickel,Nickel,0,1,28
afed,fd7f,afed40ee94,fd7f2ac2e6,Nickel,Nickel,0,1,30
fd7f,0927,fd7f2ac2e6,092733cb5a,Nickel,Nickel,0,1,28
0927,fd7f,092733cb5a,fd7f2ac2e6,Nickel,Nickel,0,1,30
fd7f,1a03,fd7f2ac2e6,1a032b03d2,Nickel,Nickel,0,1,28
1a03,fd7f,1a032b03d2,fd7f2ac2e6,Nickel,Nickel,0,0,25
fd7f,80bc,fd7f2ac2e6,80bcb3c703,Nickel,Nickel,0,1,28
80bc,fd7f,80bcb3c703,fd7f2ac2e6,Nickel,Nickel,0,2,30
fd7f,2068,fd7f2ac2e6,20687884b3,Nickel,Nickel,0,1,28
2068,fd7f,20687884b3,fd7f2ac2e6,Nickel,Nickel,0,2,30
fd7f,934c,fd7f2ac2e6,934c7e7ee4,Nickel,Nickel,0,1,28
934c,fd7f,934c7e7ee4,fd7f2ac2e6,Nickel,Nickel,0,2,27
fd7f,0dd2,fd7f2ac2e6,0dd2c0579c,Nickel,Nickel,0,2,28
0dd2,fd7f,0dd2c0579c,fd7f2ac2e6,Nickel,Nickel,0,1,24
fd7f,dc70,fd7f2ac2e6,dc7048e78d,Nickel,Brass,0,1,28
dc70,fd7f,dc7048e78d,fd7f2ac2e6,Brass,Nickel,0,1,29
fd7f,85f0,fd7f2ac2e6,85f0782ccf,Nickel,Nickel,0,1,28
85f0,fd7f,85f0782ccf,fd7f2ac2e6,Nickel,Nickel,0,2,31
fd7f,cf64,fd7f2ac2e6,cf64a06a77,Nickel,Nickel,0,1,28
cf64,fd7f,cf64a06a77,fd7f2ac2e6,Nickel,Nickel,0,1,31
fd7f,55fd,fd7f2ac2e6,55fd02a3a3,Nickel,Nickel,0,0,28
55fd,fd7f,55fd02a3a3,fd7f2ac2e6,Nickel,Nickel,0,1,30
fd7f,013b,fd7f2ac2e6,013b07f331,Nickel,Nickel,0,1,28
013b,fd7f,013b07f331,fd7f2ac2e6,Nickel,Nickel,0,1,30
fd7f,a987,fd7f2ac2e6,a987dc8828,Nickel,Nickel,0,1,28
a987,fd7f,a987dc8828,fd7f2ac2e6,Nickel,Nickel,0,1,22
fd7f,3919,fd7f2ac2e6,39199f2515,Nickel,Nickel,0,1,28
3919,fd7f,39199f2515,fd7f2ac2e6,Nickel,Nickel,0,1,24
fd7f,ea52,fd7f2ac2e6,ea52448b24,Nickel,Brass,0,2,28
ea52,fd7f,ea52448b24,fd7f2ac2e6,Brass,Nickel,0,1,20
fd7f,e276,fd7f2ac2e6,e276fdcf6d,Nickel,Brass,0,1,28
e276,fd7f,e276fdcf6d,fd7f2ac2e6,Brass,Nickel,0,1,16
fd7f,674b,fd7f2ac2e6,674b436f3a,Nickel,Nickel,0,1,28
674b,fd7f,674b436f3a,fd7f2ac2e6,Nickel,Nickel,0,1,21
fd7f,1a77,fd7f2ac2e6,1a77ba21c8,Nickel,Brass,0,1,28
1a77,fd7f,1a77ba21c8,fd7f2ac2e6,Brass,Nickel,0,0,19
fd7f,f32a,fd7f2ac2e6,f32a57a32f,Nickel,Nickel,0,1,28
