Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Matching Cells,Total Cells
88c2,88c2,88c293654f,88c293654f,Brass,Nickel,1,22,36
88c2,88c2,88c293654f,88c293654f,Nickel,Brass,1,23,36
9fbf,9fbf,9fbf447e53,9fbf447e53,Nickel,Brass,1,10,36
9fbf,9fbf,9fbf447e53,9fbf447e53,Brass,Nickel,1,12,32
b153,b153,b153610b71,b153610b71,Nickel,Nickel,1,15,23
b153,b153,b153610b71,b153610b71,Nickel,Nickel,1,13,32
1be7,1be7,1be78463d7,1be78463d7,Nickel,Brass,1,20,32
1be7,1be7,1be78463d7,1be78463d7,Brass,Nickel,1,21,31
41f1,41f1,41f1030655,41f1030655,Nickel,Brass,1,6,28
41f1,41f1,41f1030655,41f1030655,Brass,Nickel,1,6,28
ac9b,ac9b,ac9b7024b2,ac9b7024b2,Nickel,Nickel,1,17,44
ac9b,ac9b,ac9b7024b2,ac9b7024b2,Nickel,Nickel,1,18,36
07ff,07ff,07ffa2d44f,07ffa2d44f,Nickel,Nickel,1,24,36
07ff,07ff,07ffa2d44f,07ffa2d44f,Nickel,Nickel,1,26,36
2daf,2daf,2dafb6ca52,2dafb6ca52,Nickel,Brass,1,20,30
2daf,2daf,2dafb6ca52,2dafb6ca52,Brass,Nickel,1,16,30
1f25,1f25,1f2544214d,1f2544214d,Nickel,Nickel,1,14,36
1f25,1f25,1f2544214d,1f2544214d,Nickel,Nickel,1,14,36
37d2,37d2,37d21f987c,37d21f987c,Brass,Brass,1,30,36
37d2,37d2,37d21f987c,37d21f987c,Brass,Brass,1,29,36
4301,4301,43012574d4,43012574d4,Nickel,Nickel,1,27,36
4301,4301,43012574d4,43012574d4,Nickel,Nickel,1,26,30
0f1b,0f1b,0f1b7d028f,0f1b7d028f,Brass,Brass,1,7,36
0f1b,0f1b,0f1b7d028f,0f1b7d028f,Brass,Brass,1,8,30
a3b1,a3b1,a3b1085bea,a3b1085bea,Brass,Nickel,1,12,30
a3b1,a3b1,a3b1085bea,a3b1085bea,Nickel,Brass,1,12,26
3443,3443,3443ea5ba5,3443ea5ba5,Brass,Brass,1,11,43
3443,3443,3443ea5ba5,3443ea5ba5,Brass,Brass,1,11,42
2166,2166,21664540e1,21664540e1,Brass,Brass,1,2,30
2166,2166,21664540e1,21664540e1,Brass,Brass,1,1,26
a057,a057,a0575f4e5b,a0575f4e5b,Nickel,Nickel,1,19,32
a057,a057,a0575f4e5b,a0575f4e5b,Nickel,Nickel,1,19,30
90d6,90d6,90d6397a11,90d6397a11,Brass,Brass,1,17,36
90d6,90d6,90d6397a11,90d6397a11,Brass,Brass,1,18,30
633f,633f,633fbb7de1,633fbb7de1,Nickel,Nickel,1,30,38
633f,633f,633fbb7de1,633fbb7de1,Nickel,Nickel,1,30,36
3a2a,3a2a,3a2a75a851,3a2a75a851,Brass,Brass,1,17,36
3a2a,3a2a,3a2a75a851,3a2a75a851,Brass,Brass,1,18,36
803e,803e,803e2e304c,803e2e304c,Brass,Nickel,1,8,40
803e,803e,803e2e304c,803e2e304c,Nickel,Brass,1,10,36
a404,a404,a404412c4e,a404412c4e,Nickel,Brass,1,13,42
a404,a404,a404412c4e,a404412c4e,Brass,Nickel,1,12,35
b181,b181,b18136930a,b18136930a,Nickel,Nickel,1,18,30
b181,b181,b18136930a,b18136930a,Nickel,Nickel,1,15,29
ef4d,ef4d,ef4d4aee2a,ef4d4aee2a,Nickel,Brass,1,5,31
ef4d,ef4d,ef4d4aee2a,ef4d4aee2a,Brass,Nickel,1,3,26
d507,d507,d5070cee0f,d5070cee0f,Nickel,Brass,1,15,28
d507,d507,d5070cee0f,d5070cee0f,Brass,Nickel,1,12,36
06e1,06e1,06e173827a,06e173827a,Nickel,Brass,1,2,36
06e1,06e1,06e173827a,06e173827a,Brass,Nickel,1,1,17
1ea8,1ea8,1ea8833be0,1ea8833be0,Nickel,Nickel,1,13,22
1ea8,1ea8,1ea8833be0,1ea8833be0,Nickel,Nickel,1,10,23
ab58,ab58,ab584c07c2,ab584c07c2,Brass,Brass,1,2,36
ab58,ab58,ab584c07c2,ab584c07c2,Brass,Brass,1,3,36
e6cc,e6cc,e6cc40d201,e6cc40d201,Brass,Nickel,1,22,36
e6cc,e6cc,e6cc40d201,e6cc40d201,Nickel,Brass,1,19,32
d645,d645,d64504718a,d64504718a,Brass,Nickel,1,6,31
d645,d645,d64504718a,d64504718a,Nickel,Brass,1,8,31
6e46,6e46,6e46d2b898,6e46d2b898,Brass,Nickel,1,11,36
6e46,6e46,6e46d2b898,6e46d2b898,Nickel,Brass,1,14,36
f0a0,f0a0,f0a0fa9524,f0a0fa9524,Nickel,Nickel,1,7,32
f0a0,f0a0,f0a0fa9524,f0a0fa9524,Nickel,Nickel,1,10,42
6158,6158,61583cc233,61583cc233,Nickel,Brass,1,2,36
6158,6158,61583cc233,61583cc233,Brass,Nickel,1,2,36
1164,1164,1164bc1754,1164bc1754,Brass,Brass,1,24,30
1164,1164,1164bc1754,1164bc1754,Brass,Brass,1,22,30
4b65,4b65,4b653e1078,4b653e1078,Nickel,Nickel,1,17,32
4b65,4b65,4b653e1078,4b653e1078,Nickel,Nickel,1,17,32
dd89,dd89,dd89c806a4,dd89c806a4,Nickel,Nickel,1,26,36
dd89,dd89,dd89c806a4,dd89c806a4,Nickel,Nickel,1,24,36
13e4,13e4,13e462a218,13e462a218,Nickel,Nickel,1,18,31
13e4,13e4,13e462a218,13e462a218,Nickel,Nickel,1,19,38
4bbf,4bbf,4bbf967d87,4bbf967d87,Brass,Brass,1,12,36
4bbf,4bbf,4bbf967d87,4bbf967d87,Brass,Brass,1,11,36
3c68,3c68,3c6819beb9,3c6819beb9,Brass,Brass,1,3,30
3c68,3c68,3c6819beb9,3c6819beb9,Brass,Brass,1,3,30
442e,442e,442ed1aba3,442ed1aba3,Brass,Brass,1,16,32
442e,442e,442ed1aba3,442ed1aba3,Brass,Brass,1,14,30
c966,c966,c9661c2165,c9661c2165,Nickel,Nickel,1,18,36
c966,c966,c9661c2165,c9661c2165,Nickel,Nickel,1,16,36
cccb,cccb,cccba287c0,cccba287c0,Brass,Brass,1,11,36
cccb,cccb,cccba287c0,cccba287c0,Brass,Brass,1,14,36
fe57,fe57,fe57804d2f,fe57804d2f,Brass,Nickel,1,25,36
fe57,fe57,fe57804d2f,fe57804d2f,Nickel,Brass,1,22,36
5e80,5e80,5e80774246,5e80774246,Nickel,Brass,1,21,30
5e80,5e80,5e80774246,5e80774246,Brass,Nickel,1,18,30
a794,a794,a7941599a3,a7941599a3,Brass,Nickel,1,17,28
a794,a794,a7941599a3,a7941599a3,Nickel,Brass,1,17,28
53b4,53b4,53b447cf40,53b447cf40,Nickel,Nickel,1,16,30
53b4,53b4,53b447cf40,53b447cf40,Nickel,Nickel,1,16,30
7f3b,7f3b,7f3b7d60f8,7f3b7d60f8,Nickel,Brass,1,14,30
7f3b,7f3b,7f3b7d60f8,7f3b7d60f8,Brass,Nickel,1,17,30
a80b,a80b,a80b46b6d1,a80b46b6d1,Brass,Brass,1,12,35
a80b,a80b,a80b46b6d1,a80b46b6d1,Brass,Brass,1,9,31
1f1c,1f1c,1f1cc95695,1f1cc95695,Nickel,Brass,1,14,36
1f1c,1f1c,1f1cc95695,1f1cc95695,Brass,Nickel,1,9,31
49ed,49ed,49edeab9eb,49edeab9eb,Nickel,Nickel,1,30,36
49ed,49ed,49edeab9eb,49edeab9eb,Nickel,Nickel,1,27,30
1ed3,1ed3,1ed3442cfa,1ed3442cfa,Nickel,Nickel,1,14,23
1ed3,1ed3,1ed3442cfa,1ed3442cfa,Nickel,Nickel,1,16,30
386d,386d,386dbcc899,386dbcc899,Brass,Nickel,1,24,38
386d,386d,386dbcc899,386dbcc899,Nickel,Brass,1,22,32
9749,9749,9749f4949a,9749f4949a,Brass,Brass,1,6,47
9749,9749,9749f4949a,9749f4949a,Brass,Brass,1,7,36
e6b0,e6b0,e6b0884c5f,e6b0884c5f,Brass,Brass,1,19,36
e6b0,e6b0,e6b0884c5f,e6b0884c5f,Brass,Brass,1,20,36
797e,797e,797ececd4d,797ececd4d,Brass,Brass,1,19,36
797e,797e,797ececd4d,797ececd4d,Brass,Brass,1,17,30
53e9,53e9,53e96a3c39,53e96a3c39,Nickel,Brass,1,3,30
53e9,53e9,53e96a3c39,53e96a3c39,Brass,Nickel,1,4,31
db48,db48,db4804f266,db4804f266,Nickel,Nickel,1,24,36
db48,db48,db4804f266,db4804f266,Nickel,Nickel,1,21,36
ea56,ea56,ea5653bbfb,ea5653bbfb,Brass,Brass,1,7,36
ea56,ea56,ea5653bbfb,ea5653bbfb,Brass,Brass,1,7,36
650f,650f,650f711e0f,650f711e0f,Brass,Nickel,1,13,32
650f,650f,650f711e0f,650f711e0f,Nickel,Brass,1,13,32
ae9b,ae9b,ae9b0acf0b,ae9b0acf0b,Nickel,Nickel,1,14,33
ae9b,ae9b,ae9b0acf0b,ae9b0acf0b,Nickel,Nickel,1,8,38
485d,485d,485d8c99eb,485d8c99eb,Nickel,Brass,1,18,36
485d,485d,485d8c99eb,485d8c99eb,Brass,Nickel,1,20,36
0e45,0e45,0e45ff7118,0e45ff7118,Nickel,Brass,1,2,28
0e45,0e45,0e45ff7118,0e45ff7118,Brass,Nickel,1,3,36
ff11,ff11,ff11e3e39e,ff11e3e39e,Brass,Nickel,1,9,32
ff11,ff11,ff11e3e39e,ff11e3e39e,Nickel,Brass,1,15,36
93ac,93ac,93ac97b997,93ac97b997,Brass,Nickel,1,15,36
93ac,93ac,93ac97b997,93ac97b997,Nickel,Brass,1,18,36
0d99,0d99,0d991a198f,0d991a198f,Nickel,Nickel,1,4,33
0d99,0d99,0d991a198f,0d991a198f,Nickel,Nickel,1,3,24
0705,0705,0705af84e4,0705af84e4,Brass,Brass,1,4,36
0705,0705,0705af84e4,0705af84e4,Brass,Brass,1,5,36
ef6e,ef6e,ef6e69bd41,ef6e69bd41,Brass,Nickel,1,13,26
ef6e,ef6e,ef6e69bd41,ef6e69bd41,Nickel,Brass,1,8,26
cc6c,cc6c,cc6c455419,cc6c455419,Nickel,Brass,1,3,19
cc6c,cc6c,cc6c455419,cc6c455419,Brass,Nickel,1,4,18
b4ec,b4ec,b4ecec09f7,b4ecec09f7,Brass,Brass,1,3,36
b4ec,b4ec,b4ecec09f7,b4ecec09f7,Brass,Brass,1,4,30
bd89,bd89,bd89ab2453,bd89ab2453,Nickel,Brass,1,15,30
bd89,bd89,bd89ab2453,bd89ab2453,Brass,Nickel,1,15,30
cf5e,cf5e,cf5e3428c6,cf5e3428c6,Nickel,Brass,1,12,28
cf5e,cf5e,cf5e3428c6,cf5e3428c6,Brass,Nickel,1,6,24
5c05,5c05,5c05f057df,5c05f057df,Brass,Brass,1,13,36
5c05,5c05,5c05f057df,5c05f057df,Brass,Brass,1,13,36
0244,0244,024453ba54,024453ba54,Nickel,Nickel,1,24,30
0244,0244,024453ba54,024453ba54,Nickel,Nickel,1,29,36
f906,f906,f9063e2a6e,f9063e2a6e,Nickel,Brass,1,18,32
f906,f906,f9063e2a6e,f9063e2a6e,Brass,Nickel,1,14,36
a83f,a83f,a83feb1bb6,a83feb1bb6,Nickel,Brass,1,18,28
a83f,a83f,a83feb1bb6,a83feb1bb6,Brass,Nickel,1,23,36
1291,1291,1291cd55cd,1291cd55cd,Nickel,Brass,1,11,32
1291,1291,1291cd55cd,1291cd55cd,Brass,Nickel,1,13,30
4e94,4e94,4e948bf40f,4e948bf40f,Brass,Nickel,1,6,42
4e94,4e94,4e948bf40f,4e948bf40f,Nickel,Brass,1,2,36
c035,c035,c0355dcdaa,c0355dcdaa,Nickel,Nickel,1,27,30
c035,c035,c0355dcdaa,c0355dcdaa,Nickel,Nickel,1,27,30
f207,f207,f20719359c,f20719359c,Brass,Brass,1,15,23
f207,f207,f20719359c,f20719359c,Brass,Brass,1,16,26
ff7d,ff7d,ff7d167ca0,ff7d167ca0,Brass,Brass,1,15,32
ff7d,ff7d,ff7d167ca0,ff7d167ca0,Brass,Brass,1,16,32
4e01,4e01,4e0193ff9e,4e0193ff9e,Brass,Nickel,1,14,36
4e01,4e01,4e0193ff9e,4e0193ff9e,Nickel,Brass,1,17,36
9b00,9b00,9b00c4c264,9b00c4c264,Brass,Nickel,1,2,30
9b00,9b00,9b00c4c264,9b00c4c264,Nickel,Brass,1,2,23
6fe8,6fe8,6fe84404dd,6fe84404dd,Nickel,Nickel,1,10,23
6fe8,6fe8,6fe84404dd,6fe84404dd,Nickel,Nickel,1,14,27
2d95,2d95,2d95605114,2d95605114,Brass,Brass,1,64,121
2d95,2d95,2d95605114,2d95605114,Brass,Brass,1,68,162
8410,8410,84106ae247,84106ae247,Nickel,Nickel,1,73,112
8410,8410,84106ae247,84106ae247,Nickel,Nickel,1,73,100
eb35,eb35,eb358a4d60,eb358a4d60,Brass,Brass,1,17,123
eb35,eb35,eb358a4d60,eb358a4d60,Brass,Brass,1,19,133
dc44,dc44,dc441ada9f,dc441ada9f,Nickel,Nickel,1,90,160
dc44,dc44,dc441ada9f,dc441ada9f,Nickel,Nickel,1,94,177
5d25,5d25,5d25cd3446,5d25cd3446,Nickel,Nickel,1,84,112
5d25,5d25,5d25cd3446,5d25cd3446,Nickel,Nickel,1,86,112
5b23,5b23,5b23b59131,5b23b59131,Brass,Brass,1,19,89
5b23,5b23,5b23b59131,5b23b59131,Brass,Brass,1,27,89
a672,a672,a672c8a1fa,a672c8a1fa,Nickel,Brass,1,42,97
a672,a672,a672c8a1fa,a672c8a1fa,Brass,Nickel,1,45,89
2479,2479,247918f662,247918f662,Brass,Nickel,1,39,89
2479,2479,247918f662,247918f662,Nickel,Brass,1,33,115
5535,5535,55353f0163,55353f0163,Nickel,Nickel,1,58,148
5535,5535,55353f0163,55353f0163,Nickel,Nickel,1,72,138
dc70,dc70,dc7048e78d,dc7048e78d,Brass,Brass,1,17,37
dc70,dc70,dc7048e78d,dc7048e78d,Brass,Brass,1,19,37
452f,452f,452fe434c6,452fe434c6,Brass,Brass,1,3,37
452f,452f,452fe434c6,452fe434c6,Brass,Brass,1,4,37
4ff6,4ff6,4ff62edaf2,4ff62edaf2,Brass,Brass,1,33,37
4ff6,4ff6,4ff62edaf2,4ff62edaf2,Brass,Brass,1,30,37
486a,486a,486a559005,486a559005,Brass,Brass,1,10,37
486a,486a,486a559005,486a559005,Brass,Brass,1,9,37
fd7f,fd7f,fd7f2ac2e6,fd7f2ac2e6,Nickel,Nickel,1,17,30
fd7f,fd7f,fd7f2ac2e6,fd7f2ac2e6,Nickel,Nickel,1,17,30
1ac0,1ac0,1ac0b9ee83,1ac0b9ee83,Nickel,Nickel,1,20,24
1ac0,1ac0,1ac0b9ee83,1ac0b9ee83,Nickel,Nickel,1,21,24
054f,054f,054ff5af96,054ff5af96,Nickel,Nickel,1,12,37
054f,054f,054ff5af96,054ff5af96,Nickel,Nickel,1,9,37
0927,0927,092733cb5a,092733cb5a,Nickel,Nickel,1,6,37
0927,0927,092733cb5a,092733cb5a,Nickel,Nickel,1,7,37
9832,9832,9832ccda19,9832ccda19,Nickel,Nickel,1,36,37
9832,9832,9832ccda19,9832ccda19,Nickel,Nickel,1,35,37
8fcc,8fcc,8fcc8bc062,8fcc8bc062,Nickel,Nickel,1,4,37
8fcc,8fcc,8fcc8bc062,8fcc8bc062,Nickel,Nickel,1,3,37
3c6c,3c6c,3c6c3fb874,3c6c3fb874,Nickel,Nickel,1,4,36
3c6c,3c6c,3c6c3fb874,3c6c3fb874,Nickel,Nickel,1,6,36
0b6d,0b6d,0b6d07de40,0b6d07de40,Nickel,Nickel,1,9,37
0b6d,0b6d,0b6d07de40,0b6d07de40,Nickel,Nickel,1,13,37
c302,c302,c302315eb4,c302315eb4,Nickel,Nickel,1,12,29
c302,c302,c302315eb4,c302315eb4,Nickel,Nickel,1,17,37
fc0d,fc0d,fc0d927e25,fc0d927e25,Nickel,Nickel,1,6,24
fc0d,fc0d,fc0d927e25,fc0d927e25,Nickel,Nickel,1,5,24
c19c,c19c,c19c27cb07,c19c27cb07,Nickel,Nickel,1,29,37
c19c,c19c,c19c27cb07,c19c27cb07,Nickel,Nickel,1,26,37
e71c,e71c,e71cf87e3f,e71cf87e3f,Nickel,Nickel,1,16,37
e71c,e71c,e71cf87e3f,e71cf87e3f,Nickel,Nickel,1,15,37
6725,6725,672522b8fb,672522b8fb,Nickel,Nickel,1,14,26
6725,6725,672522b8fb,672522b8fb,Nickel,Nickel,1,14,31
7eb7,7eb7,7eb73b69a2,7eb73b69a2,Nickel,Nickel,1,16,23
7eb7,7eb7,7eb73b69a2,7eb73b69a2,Nickel,Nickel,1,16,23
bc56,bc56,bc56fea035,bc56fea035,Nickel,Nickel,1,9,26
bc56,bc56,bc56fea035,bc56fea035,Nickel,Nickel,1,9,30
000b,000b,000bd1f7d6,000bd1f7d6,Nickel,Nickel,1,17,37
000b,000b,000bd1f7d6,000bd1f7d6,Nickel,Nickel,1,12,37
1295,1295,1295bd8b15,1295bd8b15,Nickel,Nickel,1,16,37
1295,1295,1295bd8b15,1295bd8b15,Nickel,Nickel,1,18,37
72d8,72d8,72d8d7fb65,72d8d7fb65,Nickel,Nickel,1,5,37
72d8,72d8,72d8d7fb65,72d8d7fb65,Nickel,Nickel,1,3,33
9086,9086,9086d2ca3d,9086d2ca3d,Nickel,Nickel,1,14,37
9086,9086,9086d2ca3d,9086d2ca3d,Nickel,Nickel,1,14,37
f69a,f69a,f69a2be66d,f69a2be66d,Nickel,Nickel,1,2,29
f69a,f69a,f69a2be66d,f69a2be66d,Nickel,Nickel,1,2,32
75bf,75bf,75bfb64db5,75bfb64db5,Nickel,Nickel,1,8,37
75bf,75bf,75bfb64db5,75bfb64db5,Nickel,Nickel,1,9,37
55fd,55fd,55fd02a3a3,55fd02a3a3,Nickel,Nickel,1,5,29
55fd,55fd,55fd02a3a3,55fd02a3a3,Nickel,Nickel,1,4,32
76bc,76bc,76bc55555d,76bc55555d,Nickel,Nickel,1,9,37
76bc,76bc,76bc55555d,76bc55555d,Nickel,Nickel,1,7,37
d0c4,d0c4,d0c419dc2a,d0c419dc2a,Nickel,Nickel,1,6,29
d0c4,d0c4,d0c419dc2a,d0c419dc2a,Nickel,Nickel,1,3,32
80bc,80bc,80bcb3c703,80bcb3c703,Nickel,Nickel,1,17,37
80bc,80bc,80bcb3c703,80bcb3c703,Nickel,Nickel,1,11,37
52c1,52c1,52c142c7bd,52c142c7bd,Nickel,Nickel,1,10,30
52c1,52c1,52c142c7bd,52c142c7bd,Nickel,Nickel,1,11,30
2a0f,2a0f,2a0f185304,2a0f185304,Nickel,Nickel,1,9,30
2a0f,2a0f,2a0f185304,2a0f185304,Nickel,Nickel,1,13,30
512f,512f,512f9bd0df,512f9bd0df,Nickel,Nickel,1,9,32
512f,512f,512f9bd0df,512f9bd0df,Nickel,Nickel,1,7,32
7b1e,7b1e,7b1e989c2c,7b1e989c2c,Nickel,Nickel,1,19,30
7b1e,7b1e,7b1e989c2c,7b1e989c2c,Nickel,Nickel,1,18,30
0944,0944,0944c67931,0944c67931,Nickel,Nickel,1,17,32
0944,0944,0944c67931,0944c67931,Nickel,Nickel,1,15,31
3790,3790,379096979e,379096979e,Nickel,Nickel,1,15,30
3790,3790,379096979e,379096979e,Nickel,Nickel,1,15,37
f153,f153,f15352c9a3,f15352c9a3,Nickel,Nickel,1,8,30
f153,f153,f15352c9a3,f15352c9a3,Nickel,Nickel,1,12,32
dcfb,dcfb,dcfbf378b9,dcfbf378b9,Nickel,Nickel,1,10,17
dcfb,dcfb,dcfbf378b9,dcfbf378b9,Nickel,Nickel,1,7,16
f72e,f72e,f72e62ea03,f72e62ea03,Nickel,Nickel,1,10,32
f72e,f72e,f72e62ea03,f72e62ea03,Nickel,Nickel,1,12,36
7104,7104,71040c4c03,71040c4c03,Nickel,Nickel,1,14,35
7104,7104,71040c4c03,71040c4c03,Nickel,Nickel,1,13,37
5c8c,5c8c,5c8c161eef,5c8c161eef,Nickel,Nickel,1,15,37
5c8c,5c8c,5c8c161eef,5c8c161eef,Nickel,Nickel,1,10,32
9d7f,9d7f,9d7f209b46,9d7f209b46,Nickel,Nickel,1,11,30
9d7f,9d7f,9d7f209b46,9d7f209b46,Nickel,Nickel,1,9,29
1a03,1a03,1a032b03d2,1a032b03d2,Nickel,Nickel,1,9,30
1a03,1a03,1a032b03d2,1a032b03d2,Nickel,Nickel,1,7,30
b57e,b57e,b57ed88804,b57ed88804,Nickel,Nickel,1,21,24
b57e,b57e,b57ed88804,b57ed88804,Nickel,Nickel,1,19,24
06d8,06d8,06d8edc437,06d8edc437,Nickel,Nickel,1,20,33
06d8,06d8,06d8edc437,06d8edc437,Nickel,Nickel,1,20,30
934c,934c,934c7e7ee4,934c7e7ee4,Nickel,Nickel,1,15,32
934c,934c,934c7e7ee4,934c7e7ee4,Nickel,Nickel,1,14,30
0e0f,0e0f,0e0feebe70,0e0feebe70,Nickel,Nickel,1,12,33
0e0f,0e0f,0e0feebe70,0e0feebe70,Nickel,Nickel,1,7,33
dd03,dd03,dd03adbec2,dd03adbec2,Nickel,Nickel,1,31,37
dd03,dd03,dd03adbec2,dd03adbec2,Nickel,Nickel,1,31,37
85f0,85f0,85f0782ccf,85f0782ccf,Nickel,Nickel,1,18,37
85f0,85f0,85f0782ccf,85f0782ccf,Nickel,Nickel,1,20,37
6bfc,6bfc,6bfca4ee41,6bfca4ee41,Nickel,Nickel,1,20,37
6bfc,6bfc,6bfca4ee41,6bfca4ee41,Nickel,Nickel,1,23,37
afc3,afc3,afc3fcfde9,afc3fcfde9,Nickel,Nickel,1,12,30
afc3,afc3,afc3fcfde9,afc3fcfde9,Nickel,Nickel,1,15,30
b3ac,b3ac,b3ac369bf4,b3ac369bf4,Nickel,Nickel,1,3,37
b3ac,b3ac,b3ac369bf4,b3ac369bf4,Nickel,Nickel,1,2,37
38ef,38ef,38ef822a2c,38ef822a2c,Nickel,Nickel,1,3,32
38ef,38ef,38ef822a2c,38ef822a2c,Nickel,Nickel,1,2,31
0dd2,0dd2,0dd2c0579c,0dd2c0579c,Nickel,Nickel,1,27,37
0dd2,0dd2,0dd2c0579c,0dd2c0579c,Nickel,Nickel,1,29,37
7a71,7a71,7a7123d9a8,7a7123d9a8,Nickel,Nickel,1,21,37
7a71,7a71,7a7123d9a8,7a7123d9a8,Nickel,Nickel,1,17,37
405e,405e,405e6fb3cc,405e6fb3cc,Nickel,Nickel,1,7,37
405e,405e,405e6fb3cc,405e6fb3cc,Nickel,Nickel,1,8,37
fc45,fc45,fc45467ffe,fc45467ffe,Nickel,Nickel,1,14,37
fc45,fc45,fc45467ffe,fc45467ffe,Nickel,Nickel,1,16,37
d315,d315,d315d706a0,d315d706a0,Nickel,Nickel,1,12,37
d315,d315,d315d706a0,d315d706a0,Nickel,Nickel,1,12,37
382b,382b,382bf71e67,382bf71e67,Nickel,Nickel,1,17,37
382b,382b,382bf71e67,382bf71e67,Nickel,Nickel,1,16,37
a987,a987,a987dc8828,a987dc8828,Nickel,Nickel,1,11,37
a987,a987,a987dc8828,a987dc8828,Nickel,Nickel,1,8,37
2139,2139,21394e4025,21394e4025,Nickel,Nickel,1,24,37
2139,2139,21394e4025,21394e4025,Nickel,Nickel,1,24,37
694b,694b,694b397ab7,694b397ab7,Nickel,Nickel,1,31,37
694b,694b,694b397ab7,694b397ab7,Nickel,Nickel,1,30,37
e94f,e94f,e94f036fc5,e94f036fc5,Nickel,Nickel,1,12,37
e94f,e94f,e94f036fc5,e94f036fc5,Nickel,Nickel,1,11,37
5bd3,5bd3,5bd399d4e4,5bd399d4e4,Nickel,Nickel,1,21,37
5bd3,5bd3,5bd399d4e4,5bd399d4e4,Nickel,Nickel,1,18,37
47e4,47e4,47e4c51fd8,47e4c51fd8,Nickel,Nickel,1,29,37
47e4,47e4,47e4c51fd8,47e4c51fd8,Nickel,Nickel,1,31,37
ebeb,ebeb,ebeb95ffcb,ebeb95ffcb,Nickel,Nickel,1,8,37
ebeb,ebeb,ebeb95ffcb,ebeb95ffcb,Nickel,Nickel,1,7,37
5697,5697,569775ec18,569775ec18,Nickel,Nickel,1,25,35
5697,5697,569775ec18,569775ec18,Nickel,Nickel,1,22,36
54d1,54d1,54d134167c,54d134167c,Nickel,Nickel,1,15,32
54d1,54d1,54d134167c,54d134167c,Nickel,Nickel,1,13,37
c720,c720,c720426380,c720426380,Nickel,Nickel,1,10,32
c720,c720,c720426380,c720426380,Nickel,Nickel,1,7,36
9ff6,9ff6,9ff60e1226,9ff60e1226,Nickel,Nickel,1,10,30
9ff6,9ff6,9ff60e1226,9ff60e1226,Nickel,Nickel,1,10,37
ee89,ee89,ee894fa40f,ee894fa40f,Nickel,Nickel,1,10,26
ee89,ee89,ee894fa40f,ee894fa40f,Nickel,Nickel,1,9,26
a48a,a48a,a48a726321,a48a726321,Nickel,Nickel,1,2,37
a48a,a48a,a48a726321,a48a726321,Nickel,Nickel,1,3,37
f211,f211,f211826ef9,f211826ef9,Nickel,Nickel,1,10,32
f211,f211,f211826ef9,f211826ef9,Nickel,Nickel,1,9,24
3762,3762,376243150e,376243150e,Nickel,Nickel,1,16,28
3762,3762,376243150e,376243150e,Nickel,Nickel,1,16,37
6b19,6b19,6b19906af4,6b19906af4,Nickel,Nickel,1,18,37
6b19,6b19,6b19906af4,6b19906af4,Nickel,Nickel,1,20,37
0294,0294,02947d29e4,02947d29e4,Nickel,Nickel,1,3,37
0294,0294,02947d29e4,02947d29e4,Nickel,Nickel,1,3,37
c047,c047,c047f7f88c,c047f7f88c,Nickel,Nickel,1,17,32
c047,c047,c047f7f88c,c047f7f88c,Nickel,Nickel,1,18,32
2068,2068,20687884b3,20687884b3,Nickel,Nickel,1,7,37
2068,2068,20687884b3,20687884b3,Nickel,Nickel,1,6,37
ea39,ea39,ea393512aa,ea393512aa,Nickel,Nickel,1,9,36
ea39,ea39,ea393512aa,ea393512aa,Nickel,Nickel,1,8,32
ce9f,ce9f,ce9f2741f9,ce9f2741f9,Nickel,Nickel,1,4,37
ce9f,ce9f,ce9f2741f9,ce9f2741f9,Nickel,Nickel,1,5,37
cf64,cf64,cf64a06a77,cf64a06a77,Nickel,Nickel,1,27,37
cf64,cf64,cf64a06a77,cf64a06a77,Nickel,Nickel,1,27,37
e885,e885,e8858205ce,e8858205ce,Nickel,Nickel,1,5,37
e885,e885,e8858205ce,e8858205ce,Nickel,Nickel,1,3,37
3dfe,3dfe,3dfe78c9f1,3dfe78c9f1,Nickel,Nickel,1,10,37
3dfe,3dfe,3dfe78c9f1,3dfe78c9f1,Nickel,Nickel,1,10,36
013b,013b,013b07f331,013b07f331,Nickel,Nickel,1,6,37
013b,013b,013b07f331,013b07f331,Nickel,Nickel,1,5,37
afed,afed,afed40ee94,afed40ee94,Nickel,Nickel,1,4,32
afed,afed,afed40ee94,afed40ee94,Nickel,Nickel,1,4,32
e86c,e86c,e86c75e79f,e86c75e79f,Nickel,Nickel,1,13,37
e86c,e86c,e86c75e79f,e86c75e79f,Nickel,Nickel,1,12,37
d524,d524,d524f12768,d524f12768,Nickel,Nickel,1,3,37
d524,d524,d524f12768,d524f12768,Nickel,Nickel,1,4,37
1dce,1dce,1dcecfe7ef,1dcecfe7ef,Nickel,Nickel,1,9,37
1dce,1dce,1dcecfe7ef,1dcecfe7ef,Nickel,Nickel,1,9,37
e1d1,e1d1,e1d10c4c9a,e1d10c4c9a,Brass,Brass,1,28,37
e1d1,e1d1,e1d10c4c9a,e1d10c4c9a,Brass,Brass,1,30,37
328b,328b,328b732c85,328b732c85,Brass,Brass,1,11,37
328b,328b,328b732c85,328b732c85,Brass,Brass,1,10,37
